seed,policy,family,success,ms,words,intersections,whitePct,checkedPct,averageLength,shortPct,three,long,fullLength,twoCount,two,signature
4,compatibility,two-unchecked,True,272.95308300000033,63,91,70.41420118343196,76.47058823529412,3.3333333333333335,65.07936507936508,15,0,0,26,"[{""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}]",1001111011011/1001110111111/1110011010011/1010101101111/1011101001110/1111011110011/0101111011111/1111001101111/1011111001101/0111111110011/1101110101010/1100111011111/1110110110100
4,compatibility,two-symmetric-unchecked,True,66.10470799999894,66,100,71.00591715976331,83.33333333333334,3.3333333333333335,63.63636363636363,16,0,0,26,"[{""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""MY"", ""clue"": ""بلدي""}]",1101110111110/0111001111111/0100111101100/1101110101110/1111111011011/1110011011110/1010110110101/0111101100111/1101101111111/0111010111011/0011011110010/1111111001110/0111110111011
4,compatibility,two-fully-checked,True,1207.5982499999955,80,119,70.41420118343196,100,2.975,75,17,0,0,43,"[{""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}]",1111101101100/1111101111111/1110110011011/0011111100110/0011001101110/1111101111111/1101110110111/0110011011011/0011011011011/1111101101100/1101101100111/0110111011111/0110111011100
4,approved-only,two-unchecked,False,3674.1440000000002,0,0,,,,,0,0,0,0,[],
4,approved-only,two-symmetric-unchecked,True,1163.094624999998,57,94,70.41420118343196,78.99159663865547,3.736842105263158,56.14035087719298,22,1,1,10,"[{""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""ON"", ""clue"": ""على""}]",0110111001111/1110101111100/1111101111001/1110011100111/0100111111110/1111011001111/0011101011100/1111001101111/0111111110010/1110011100111/1001111011111/0011111010111/1111001110110
4,approved-only,two-fully-checked,False,1576.1885419999962,0,0,,,,,0,0,0,0,[],
5,approved-only,two-unchecked,True,1679.6413749999992,54,89,70.41420118343196,74.78991596638656,3.8518518518518516,59.25925925925925,19,0,0,13,"[{""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""NO"", ""clue"": ""لا""}]",0011010101001/1111110111011/0011011110110/1110011110011/0111111111001/1111001111111/1001110011101/1101110110111/1110111011100/1110010111010/1111111101111/0100110101100/1110011111111
5,approved-only,two-symmetric-unchecked,True,905.921875,59,98,70.41420118343196,82.35294117647058,3.6779661016949152,44.06779661016949,12,0,0,14,"[{""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""UP"", ""clue"": ""فوق""}]",0011110111100/1101111011100/1101111001111/0111110110100/1110101111110/1111011110111/1100101010011/1110111101111/0111111010111/0010110111110/1111001111011/0011101111011/0011110111100
5,approved-only,two-fully-checked,False,1649.670625000006,0,0,,,,,0,0,0,0,[],
5,compatibility,two-unchecked,True,69.06708300000173,64,96,70.41420118343196,80.67226890756302,3.359375,67.1875,17,0,0,26,"[{""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""WE"", ""clue"": ""نحن.""}]",1110011101100/1011101101110/1110010110011/0111011111110/0010111011011/1111110110111/1001111011111/1011111110111/0110011001101/1111101101110/1101111111011/0111110011100/1100111100110
5,compatibility,two-symmetric-unchecked,True,61.14683299999888,68,101,70.41420118343196,84.87394957983193,3.235294117647059,69.11764705882352,17,0,0,30,"[{""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""MA"", ""clue"": ""أمي""}]",0101110111100/0111111100111/1011001011110/1100110111110/1101100110111/0110111101111/1011111111101/1111011110110/1110110011011/0111110110011/0111101001101/1110011111110/0011110111010
5,compatibility,two-fully-checked,True,276.3849590000027,82,119,70.41420118343196,100,2.902439024390244,73.17073170731707,14,0,0,46,"[{""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""OR"", ""clue"": ""أو""}]",1101100110011/1111101110111/1110011011110/1100110011011/0111111100111/1111101101100/1111100111100/0011011011011/1100111011011/1101101110110/1111011101100/1111110111111/1100110110011
6,compatibility,two-unchecked,True,78.0146670000031,63,90,70.41420118343196,75.63025210084034,3.3174603174603177,61.904761904761905,10,0,0,29,"[{""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""OR"", ""clue"": ""أو""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""IN"", ""clue"": ""في""}]",1010101011111/1111111101111/0111110110111/1110101011110/1101011001100/0011111111001/0010101001011/1100110111111/0111100101111/1110011101111/1101111011101/1110101101011/0111011011011
6,compatibility,two-symmetric-unchecked,True,53.49524999999994,64,95,70.41420118343196,79.83193277310924,3.34375,62.5,8,1,0,32,"[{""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""AY"", ""clue"": ""آه (تعبير عن الألم)""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""UP"", ""clue"": ""فوق""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""AX"", ""clue"": ""فأس""}]",0111100110111/0110110101111/1101011110110/0111001111110/1001111110011/1101011011101/0111111111110/1011101101011/1100111111001/0111111001110/0110111101011/1111010110110/1110110011110
6,compatibility,two-fully-checked,True,316.5741249999992,81,119,70.41420118343196,100,2.9382716049382718,75.30864197530865,16,0,0,45,"[{""answer"": ""GO"", ""clue"": ""اذهبي""}, {""answer"": ""HA"", ""clue"": ""هاها (ضحك)""}, {""answer"": ""OK"", ""clue"": ""موافق""}, {""answer"": ""SH"", ""clue"": ""اصمت!""}, {""answer"": ""OX"", ""clue"": ""ثور""}, {""answer"": ""AS"", ""clue"": ""حسب""}, {""answer"": ""JO"", ""clue"": ""حبيب""}, {""answer"": ""MY"", ""clue"": ""بلدي""}, {""answer"": ""OE"", ""clue"": ""عاصفة بحرية""}, {""answer"": ""UR"", ""clue"": ""لك""}, {""answer"": ""NO"", ""clue"": ""لا""}, {""answer"": ""AX"", ""clue"": ""فأس""}, {""answer"": ""EL"", ""clue"": ""المصعد""}, {""answer"": ""EM"", ""clue"": ""الحرف \""م\""""}, {""answer"": ""LO"", ""clue"": ""انظر!""}, {""answer"": ""TO"", ""clue"": ""من أجل""}, {""answer"": ""AT"", ""clue"": ""في""}, {""answer"": ""BY"", ""clue"": ""بواسطة""}, {""answer"": ""IF"", ""clue"": ""لو""}, {""answer"": ""OW"", ""clue"": ""آوو (ألم)""}, {""answer"": ""OD"", ""clue"": ""غضب إلهي""}, {""answer"": ""WO"", ""clue"": ""واو (ألم)""}, {""answer"": ""HE"", ""clue"": ""هو.""}, {""answer"": ""DO"", ""clue"": ""افعل""}, {""answer"": ""ON"", ""clue"": ""على""}, {""answer"": ""KI"", ""clue"": ""وحدة طاقة يابانية""}, {""answer"": ""AN"", ""clue"": ""أداة تنكير""}, {""answer"": ""EH"", ""clue"": ""إيه؟ (تعبير عن الاستغراب)""}, {""answer"": ""MA"", ""clue"": ""أمي""}, {""answer"": ""ID"", ""clue"": ""هوية""}, {""answer"": ""MM"", ""clue"": ""ممم (تأمل)""}, {""answer"": ""YO"", ""clue"": ""يا! (نداء)""}, {""answer"": ""EX"", ""clue"": ""سابق""}, {""answer"": ""TA"", ""clue"": ""شكراً (عامية بريطانية)""}, {""answer"": ""MU"", ""clue"": ""صوت البقرة""}, {""answer"": ""OF"", ""clue"": ""من""}, {""answer"": ""IN"", ""clue"": ""في""}, {""answer"": ""ER"", ""clue"": ""آه (تردد)""}, {""answer"": ""OS"", ""clue"": ""عظم""}, {""answer"": ""HO"", ""clue"": ""هوو (صيحة)""}, {""answer"": ""TI"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""UM"", ""clue"": ""أمم (تردد)""}, {""answer"": ""UT"", ""clue"": ""نغمة موسيقية""}, {""answer"": ""WE"", ""clue"": ""نحن.""}, {""answer"": ""OR"", ""clue"": ""أو""}]",0110011011110/1111011111111/1101101100111/0011111111100/1110110111111/1111011001111/0011001110011/1100110110011/1101111001111/0111001101100/0110011110110/1111110011111/1101110011011
