"id","size","mode","seed","attempt","template","row","col","slotDirection","length","pattern","constraints","liveZero","criticallySmall","fullCriticallySmall","liveDomain","observedLiveUnique","observerReason","type","fullCount","sampledCount","windowCount","fullUnused","sampledUnused","windowUnused","usedMatches","omittedAnswers","retainedPct","samplingZero","samplingHealthyToSmall","earlierChoicesConsumedMatches"
"92f068b656d4c96f","13","en_to_ar","3","1","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","10","5","across","4","????","[{""position"":3,""characters"":[""ب"",""ة"",""ح"",""د"",""ز"",""ش"",""ص"",""ع"",""م"",""ه"",""ي""]},{""position"":2,""characters"":[""ب"",""ح"",""ش"",""ط"",""ق"",""ل"",""م"",""ه"",""ي""]},{""position"":1,""characters"":[""ص"",""ق"",""ي""]},{""position"":0,""characters"":[""ا"",""ك""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""اصبح""]","50","false","false","false"
"98943e8758da843e","13","en_to_ar","3","1","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","8","7","across","3","?لو","[{""position"":2,""characters"":[""و""]},{""position"":1,""characters"":[""ل""]},{""position"":0,""characters"":[""ا"",""ت"",""ج"",""ح"",""د"",""ذ"",""س"",""ص"",""ع"",""ك"",""م"",""ي""]}]","false","true","true","2","1","arc-support","SUPPORTED_SMALL_DOMAIN","3","1","1","3","1","1","[]","[""حلو"",""ولا""]","33.333333333333336","false","false","false"
"a5481194d7121750","13","en_to_ar","3","1","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","10","5","across","4","????","[{""position"":3,""characters"":[""ب"",""ث"",""ج"",""د"",""م"",""ه"",""ي""]},{""position"":2,""characters"":[""ل"",""م"",""ن"",""و""]},{""position"":1,""characters"":[""ص"",""ف"",""ي""]},{""position"":0,""characters"":[""ك"",""ل""]}]","false","true","true","2","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""جميل""]","50","false","false","false"
"c9f63d52680d9009","13","en_to_ar","3","1","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","10","5","down","3","د??","[{""position"":0,""characters"":[""د""]},{""position"":1,""characters"":[""ج"",""ي""]},{""position"":2,""characters"":[""ب"",""ت"",""ث"",""ج"",""ح"",""د"",""ر"",""ش"",""ص"",""ض"",""ط"",""ع"",""ق"",""ك"",""ل"",""م"",""ن"",""و""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","3","1","1","3","1","1","[]","[""بجد"",""صيد""]","33.333333333333336","false","false","false"
"b4c8b4278b6c8e80","13","en_to_ar","3","1","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","9","7","across","4","??م?","[{""position"":3,""characters"":[""ج"",""ر""]},{""position"":2,""characters"":[""م""]},{""position"":1,""characters"":[""ا"",""ب"",""ح"",""خ"",""ر"",""ل"",""ن"",""ه""]},{""position"":0,""characters"":[""ا"",""ب"",""ت"",""ح"",""ر"",""س"",""ش"",""ض"",""ع"",""ل"",""م""]}]","false","true","true","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","3","2","2","3","2","2","[]","[""رمال""]","66.66666666666667","false","false","false"
"3425ed0367f18c90","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","0","4","down","6","?ز????","[{""position"":0,""characters"":[""ا"",""ب"",""ت"",""ث"",""ج"",""ح"",""د"",""ذ"",""ر"",""ز"",""س"",""ط"",""ع"",""غ"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ي""]},{""position"":1,""characters"":[""ز""]},{""position"":2,""characters"":[""ا"",""ب"",""ت"",""ث"",""ج"",""ح"",""خ"",""د"",""ر"",""ز"",""س"",""ش"",""ص"",""ض"",""ط"",""ع"",""غ"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ه"",""و"",""ي""]},{""position"":3,""characters"":[""ؤ"",""ئ"",""ا"",""ب"",""ت"",""ث"",""ج"",""ح"",""خ"",""د"",""ر"",""ز"",""س"",""ش"",""ص"",""ض"",""ط"",""ظ"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ه"",""و"",""ي""]},{""position"":4,""characters"":[""ا"",""ب"",""ت"",""ج"",""ح"",""خ"",""د"",""ذ"",""ر"",""ز"",""س"",""ش"",""ص"",""ض"",""ط"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ه"",""و"",""ي""]},{""position"":5,""characters"":[""ء"",""ا"",""ب"",""ة"",""ت"",""ث"",""ج"",""ح"",""د"",""ذ"",""ر"",""ز"",""س"",""ص"",""ض"",""ط"",""ظ"",""ع"",""غ"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""و"",""ى"",""ي""]}]","false","true","false","3","2","arc-support","SUPPORTED_SMALL_DOMAIN","5","2","2","5","2","2","[]","[""المخزن"",""حزيران"",""مزدوجة""]","40","false","true","false"
"ba8a82b14d09e631","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","0","4","down","6","?ل????","[{""position"":0,""characters"":[""ت"",""ث"",""د""]},{""position"":1,""characters"":[""ل""]},{""position"":2,""characters"":[""ا"",""ب"",""ت"",""ج"",""ح"",""خ"",""د"",""ر"",""س"",""ص"",""ط"",""ع"",""ف"",""ق"",""ل"",""م"",""ن"",""و"",""ي""]},{""position"":3,""characters"":[""ا"",""ب"",""ت"",""ث"",""ج"",""ح"",""خ"",""د"",""ر"",""ز"",""س"",""ش"",""ص"",""ض"",""ط"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""و"",""ي""]},{""position"":4,""characters"":[""ا"",""ب"",""ت"",""ج"",""ح"",""خ"",""د"",""ذ"",""ر"",""ز"",""ش"",""ص"",""ض"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ه"",""و"",""ي""]},{""position"":5,""characters"":[""ء"",""ا"",""ب"",""ة"",""ت"",""ث"",""ج"",""ح"",""د"",""ذ"",""ر"",""س"",""ص"",""ض"",""ط"",""ظ"",""ع"",""غ"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ى"",""ي""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","6","3","3","6","3","3","[]","[""الثالث"",""المجلد"",""انتقلت""]","50","false","true","false"
"8ceb4be50f92eba0","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","0","4","down","6","?ل????","[{""position"":0,""characters"":[""ت"",""ث"",""د""]},{""position"":1,""characters"":[""ل""]},{""position"":2,""characters"":[""ا"",""م""]},{""position"":3,""characters"":[""ت"",""ث"",""و""]},{""position"":4,""characters"":[""ل"",""ي""]},{""position"":5,""characters"":[""ا"",""ة""]}]","false","true","true","2","2","arc-support","SUPPORTED_SMALL_DOMAIN","3","2","2","3","2","2","[]","[""الثالث""]","66.66666666666667","false","false","false"
"c27c2ec90a181d1f","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","2","4","across","4","???ا","[{""position"":3,""characters"":[""ا""]},{""position"":2,""characters"":[""ا"",""ج"",""ح"",""د""]},{""position"":1,""characters"":[""ر"",""ض"",""ع"",""ق"",""م""]},{""position"":0,""characters"":[""ر"",""س"",""ل"",""م"",""ي""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","4","3","3","4","3","3","[]","[""احضر""]","75","false","false","false"
"e12ce07221a408a8","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","0","4","down","6","?لا?ل?","[{""position"":0,""characters"":[""ث"",""د""]},{""position"":1,""characters"":[""ل""]},{""position"":2,""characters"":[""ا""]},{""position"":3,""characters"":[""ث"",""و""]},{""position"":4,""characters"":[""ل""]},{""position"":5,""characters"":[""ا"",""ة""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""الثالث""]","50","false","false","false"
"90bcf9b0c62d2472","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","5","4","across","4","???ا","[{""position"":3,""characters"":[""ا""]},{""position"":2,""characters"":[""ع"",""م""]},{""position"":1,""characters"":[""ا"",""ب"",""ج"",""خ"",""ر"",""ز"",""ل"",""م"",""ن"",""ه""]},{""position"":0,""characters"":[""ت"",""س"",""م"",""ن"",""ى""]}]","false","true","false","2","2","arc-support","SUPPORTED_SMALL_DOMAIN","4","2","2","4","2","2","[]","[""اعلم"",""اعلن""]","50","false","false","false"
"b2058c8b5ddc7936","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","6","5","across","3","??ا","[{""position"":2,""characters"":[""ا""]},{""position"":1,""characters"":[""ب"",""د"",""ع"",""م""]},{""position"":0,""characters"":[""ح"",""ر"",""ن""]}]","false","true","true","2","2","arc-support","SUPPORTED_SMALL_DOMAIN","3","2","2","3","2","2","[]","[""امر""]","66.66666666666667","false","false","false"
"83dda3f8845ddf2e","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","7","5","across","4","???ت","[{""position"":3,""characters"":[""ت""]},{""position"":2,""characters"":[""د"",""س"",""ش"",""ص"",""ع"",""ق"",""ن""]},{""position"":1,""characters"":[""ب"",""خ"",""د""]},{""position"":0,""characters"":[""ا"",""ب"",""ث"",""ح"",""س"",""ظ"",""ق"",""ل"",""م"",""ن"",""ي""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","6","3","3","6","3","3","[]","[""تصدق"",""تقبل"",""تعدل""]","50","false","true","false"
"1849d26c69f1a419","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","4","3","across","3","?خ?","[{""position"":2,""characters"":[""ا"",""ب"",""ت"",""ث"",""ج"",""ح"",""خ"",""د"",""ذ"",""ر"",""ز"",""س"",""ش"",""ص"",""ض"",""ط"",""ظ"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ه"",""و"",""ي""]},{""position"":1,""characters"":[""خ""]},{""position"":0,""characters"":[""ا"",""ت"",""ح"",""خ"",""س"",""ع"",""ف"",""ك"",""ل"",""ن"",""ه"",""و""]}]","false","true","false","2","2","arc-support","SUPPORTED_SMALL_DOMAIN","4","2","2","4","2","2","[]","[""اخر"",""اخذ""]","50","false","false","false"
"f37865455744bf3a","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","0","4","down","6","?ل????","[{""position"":0,""characters"":[""ت"",""ي""]},{""position"":1,""characters"":[""ل""]},{""position"":2,""characters"":[""ا"",""ب"",""ت"",""ج"",""ح"",""خ"",""د"",""ر"",""س"",""ص"",""ط"",""ع"",""ف"",""ق"",""ل"",""م"",""ن"",""و"",""ي""]},{""position"":3,""characters"":[""ا"",""ب"",""ت"",""ث"",""ج"",""ح"",""خ"",""د"",""ر"",""ز"",""س"",""ش"",""ص"",""ض"",""ط"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""و"",""ي""]},{""position"":4,""characters"":[""ا"",""ب"",""ت"",""ج"",""ح"",""خ"",""د"",""ذ"",""ر"",""ز"",""ش"",""ص"",""ض"",""ع"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ه"",""و"",""ي""]},{""position"":5,""characters"":[""ء"",""ا"",""ب"",""ة"",""ت"",""ث"",""ج"",""ح"",""د"",""ذ"",""ر"",""س"",""ص"",""ض"",""ط"",""ظ"",""ع"",""غ"",""ف"",""ق"",""ك"",""ل"",""م"",""ن"",""ى"",""ي""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","11","3","3","11","3","3","[]","[""المحلي"",""الاصلي"",""الفعلي"",""الاولي"",""انتقلت"",""العملي"",""الدولي"",""تفاعلي""]","27.272727272727273","false","true","false"
"63243dfded50ae9c","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","2","4","across","4","????","[{""position"":3,""characters"":[""ا"",""م""]},{""position"":2,""characters"":[""ج"",""ح"",""س""]},{""position"":1,""characters"":[""ب"",""ح"",""ر"",""ض"",""ع"",""ق"",""م"",""ي""]},{""position"":0,""characters"":[""ح"",""د"",""ر"",""ل"",""ن""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","8","3","3","8","3","3","[]","[""مجرد"",""اسمح"",""محرر"",""احضر"",""مسبح""]","37.5","false","true","false"
"678818755bef2a4b","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","2","4","across","4","???ا","[{""position"":3,""characters"":[""ا""]},{""position"":2,""characters"":[""ج"",""ح"",""س""]},{""position"":1,""characters"":[""ر"",""ع"",""م""]},{""position"":0,""characters"":[""ح"",""ر"",""ل""]}]","false","true","true","2","2","arc-support","SUPPORTED_SMALL_DOMAIN","3","2","2","3","2","2","[]","[""اسمح""]","66.66666666666667","false","false","false"
"6049e125ed12c33f","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","6","5","across","3","??ا","[{""position"":2,""characters"":[""ا""]},{""position"":1,""characters"":[""ب"",""س"",""ع"",""ق"",""م"",""ه""]},{""position"":0,""characters"":[""ح"",""ر"",""ن""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","4","3","3","4","3","3","[]","[""امر""]","75","false","false","false"
"03b56a199e7167c6","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","7","5","across","4","???ت","[{""position"":3,""characters"":[""ت""]},{""position"":2,""characters"":[""ا"",""ح"",""د"",""س"",""ش"",""ص"",""ع"",""ف"",""ق"",""ن""]},{""position"":1,""characters"":[""ب"",""خ"",""د""]},{""position"":0,""characters"":[""ب"",""ح"",""ر"",""س"",""ظ"",""ق"",""ل"",""م"",""ن"",""ى"",""ي""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","9","3","3","9","3","3","[]","[""بدات"",""تصدق"",""تقبل"",""تحدي"",""تحدى"",""تعدل""]","33.333333333333336","false","true","false"
"f4994021ed4d77f2","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","6","5","across","3","?ما","[{""position"":2,""characters"":[""ا""]},{""position"":1,""characters"":[""م""]},{""position"":0,""characters"":[""ر"",""ن""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""امر""]","50","false","false","false"
"30e7d620b57f751e","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","2","4","across","4","???م","[{""position"":3,""characters"":[""م""]},{""position"":2,""characters"":[""ج"",""ح"",""س""]},{""position"":1,""characters"":[""ر"",""ع"",""م""]},{""position"":0,""characters"":[""ح"",""ر"",""ل""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","2","1","1","2","1","1","[]","[""محرر""]","50","false","false","false"
"0cd3f77ab946d2fd","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","5","4","across","4","??رت","[{""position"":3,""characters"":[""ت""]},{""position"":2,""characters"":[""ر""]},{""position"":1,""characters"":[""ث"",""خ"",""د"",""ز"",""س"",""ط"",""ك"",""م""]},{""position"":0,""characters"":[""ا"",""خ"",""ر"",""س"",""ف"",""ق"",""ل"",""م"",""ن"",""و"",""ي""]}]","false","true","true","2","2","arc-support","SUPPORTED_SMALL_DOMAIN","3","2","2","3","2","2","[]","[""خسرت""]","66.66666666666667","false","false","false"
"d34c078d15d437c8","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","0","7","down","3","?ول","[{""position"":0,""characters"":[""ح"",""د"",""ق""]},{""position"":1,""characters"":[""و""]},{""position"":2,""characters"":[""ل""]}]","false","true","false","3","3","arc-support","SUPPORTED_SMALL_DOMAIN","4","3","3","4","3","3","[]","[""قول""]","75","false","false","false"
"792aaee8aa9d040d","13","en_to_ar","3","2","1101100110111/1101111111111/0110111101110/0011110011100/1101110011011/1100111101111/0110011100110/1111011110011/1101100111011/0011100111100/0111011110110/1111111111011/1110110011011","5","4","across","4","??عة","[{""position"":3,""characters"":[""ة""]},{""position"":2,""characters"":[""ع""]},{""position"":1,""characters"":[""ا"",""ت"",""ج"",""خ"",""د"",""ر"",""ز"",""ش"",""ض"",""ظ"",""غ"",""ف"",""ه"",""و"",""ي""]},{""position"":0,""characters"":[""ب"",""ث"",""ح"",""س"",""ض"",""ف"",""ق"",""م"",""ن""]}]","false","true","true","1","1","arc-support","SUPPORTED_SMALL_DOMAIN","3","1","1","3","1","1","[]","[""متعة"",""سرعة""]","33.333333333333336","false","false","false"
