template,slotA,slotB,positionA,positionB,lengthA,lengthB,row,col
344244ddf6d08fae,13,30,2,7,6,13,7,2
344244ddf6d08fae,15,30,0,8,4,13,8,2
344244ddf6d08fae,17,30,0,9,5,13,9,2
344244ddf6d08fae,19,30,2,10,13,13,10,2
344244ddf6d08fae,20,30,2,11,4,13,11,2
344244ddf6d08fae,22,30,2,12,4,13,12,2
344244ddf6d08fae,0,31,1,0,3,5,0,3
344244ddf6d08fae,2,31,3,1,6,5,1,3
344244ddf6d08fae,4,31,3,2,13,5,2,3
344244ddf6d08fae,5,31,3,3,8,5,3,3
344244ddf6d08fae,7,31,1,4,3,5,4,3
344244ddf6d08fae,13,32,3,0,6,6,7,3
344244ddf6d08fae,15,32,1,1,4,6,8,3
344244ddf6d08fae,17,32,1,2,5,6,9,3
344244ddf6d08fae,19,32,3,3,13,6,10,3
344244ddf6d08fae,20,32,3,4,4,6,11,3
344244ddf6d08fae,22,32,3,5,4,6,12,3
344244ddf6d08fae,0,33,2,0,3,5,0,4
344244ddf6d08fae,2,33,4,1,6,5,1,4
344244ddf6d08fae,4,33,4,2,13,5,2,4
344244ddf6d08fae,5,33,4,3,8,5,3,4
344244ddf6d08fae,7,33,2,4,3,5,4,4
344244ddf6d08fae,13,34,4,0,6,4,7,4
344244ddf6d08fae,15,34,2,1,4,4,8,4
344244ddf6d08fae,17,34,2,2,5,4,9,4
344244ddf6d08fae,19,34,4,3,13,4,10,4
344244ddf6d08fae,2,35,5,0,6,3,1,5
344244ddf6d08fae,4,35,5,1,13,3,2,5
344244ddf6d08fae,5,35,5,2,8,3,3,5
344244ddf6d08fae,10,36,0,0,8,6,5,5
344244ddf6d08fae,12,36,0,1,8,6,6,5
344244ddf6d08fae,13,36,5,2,6,6,7,5
344244ddf6d08fae,15,36,3,3,4,6,8,5
344244ddf6d08fae,17,36,3,4,5,6,9,5
344244ddf6d08fae,19,36,5,5,13,6,10,5
344244ddf6d08fae,4,37,6,0,13,5,2,6
344244ddf6d08fae,5,37,6,1,8,5,3,6
344244ddf6d08fae,8,37,0,2,5,5,4,6
344244ddf6d08fae,10,37,1,3,8,5,5,6
344244ddf6d08fae,12,37,1,4,8,5,6,6
344244ddf6d08fae,17,38,4,0,5,4,9,6
344244ddf6d08fae,19,38,6,1,13,4,10,6
344244ddf6d08fae,21,38,0,2,7,4,11,6
344244ddf6d08fae,23,38,0,3,5,4,12,6
344244ddf6d08fae,1,39,0,0,4,8,0,7
344244ddf6d08fae,3,39,0,1,6,8,1,7
344244ddf6d08fae,4,39,7,2,13,8,2,7
344244ddf6d08fae,5,39,7,3,8,8,3,7
344244ddf6d08fae,8,39,1,4,5,8,4,7
344244ddf6d08fae,10,39,2,5,8,8,5,7
344244ddf6d08fae,12,39,2,6,8,8,6,7
344244ddf6d08fae,14,39,0,7,6,8,7,7
344244ddf6d08fae,19,40,7,0,13,3,10,7
344244ddf6d08fae,21,40,1,1,7,3,11,7
344244ddf6d08fae,23,40,1,2,5,3,12,7
344244ddf6d08fae,1,41,1,0,4,3,0,8
344244ddf6d08fae,3,41,1,1,6,3,1,8
344244ddf6d08fae,4,41,8,2,13,3,2,8
344244ddf6d08fae,8,42,2,0,5,5,4,8
344244ddf6d08fae,10,42,3,1,8,5,5,8
344244ddf6d08fae,12,42,3,2,8,5,6,8
344244ddf6d08fae,14,42,1,3,6,5,7,8
344244ddf6d08fae,16,42,0,4,3,5,8,8
344244ddf6d08fae,19,43,8,0,13,3,10,8
344244ddf6d08fae,21,43,2,1,7,3,11,8
344244ddf6d08fae,23,43,2,2,5,3,12,8
344244ddf6d08fae,1,44,2,0,4,3,0,9
344244ddf6d08fae,3,44,2,1,6,3,1,9
344244ddf6d08fae,4,44,9,2,13,3,2,9
344244ddf6d08fae,8,45,3,0,5,9,4,9
344244ddf6d08fae,10,45,4,1,8,9,5,9
344244ddf6d08fae,12,45,4,2,8,9,6,9
344244ddf6d08fae,14,45,2,3,6,9,7,9
344244ddf6d08fae,16,45,1,4,3,9,8,9
344244ddf6d08fae,18,45,0,5,4,9,9,9
344244ddf6d08fae,19,45,9,6,13,9,10,9
344244ddf6d08fae,21,45,3,7,7,9,11,9
344244ddf6d08fae,23,45,3,8,5,9,12,9
344244ddf6d08fae,1,46,3,0,4,13,0,10
344244ddf6d08fae,3,46,3,1,6,13,1,10
344244ddf6d08fae,4,46,10,2,13,13,2,10
344244ddf6d08fae,6,46,0,3,3,13,3,10
344244ddf6d08fae,8,46,4,4,5,13,4,10
344244ddf6d08fae,10,46,5,5,8,13,5,10
344244ddf6d08fae,12,46,5,6,8,13,6,10
344244ddf6d08fae,14,46,3,7,6,13,7,10
344244ddf6d08fae,16,46,2,8,3,13,8,10
344244ddf6d08fae,18,46,1,9,4,13,9,10
344244ddf6d08fae,19,46,10,10,13,13,10,10
344244ddf6d08fae,21,46,4,11,7,13,11,10
344244ddf6d08fae,23,46,4,12,5,13,12,10
344244ddf6d08fae,3,47,4,0,6,3,1,11
344244ddf6d08fae,4,47,11,1,13,3,2,11
344244ddf6d08fae,6,47,1,2,3,3,3,11
344244ddf6d08fae,10,48,6,0,8,3,5,11
344244ddf6d08fae,12,48,6,1,8,3,6,11
344244ddf6d08fae,14,48,4,2,6,3,7,11
344244ddf6d08fae,18,49,2,0,4,3,9,11
344244ddf6d08fae,19,49,11,1,13,3,10,11
344244ddf6d08fae,21,49,5,2,7,3,11,11
344244ddf6d08fae,3,50,5,0,6,3,1,12
344244ddf6d08fae,4,50,12,1,13,3,2,12
344244ddf6d08fae,6,50,2,2,3,3,3,12
344244ddf6d08fae,10,51,7,0,8,3,5,12
344244ddf6d08fae,12,51,7,1,8,3,6,12
344244ddf6d08fae,14,51,5,2,6,3,7,12
344244ddf6d08fae,18,52,3,0,4,3,9,12
344244ddf6d08fae,19,52,12,1,13,3,10,12
344244ddf6d08fae,21,52,6,2,7,3,11,12
aeaffd0cac021a1f,2,26,0,0,6,3,1,0
aeaffd0cac021a1f,4,26,0,1,13,3,2,0
aeaffd0cac021a1f,5,26,0,2,3,3,3,0
aeaffd0cac021a1f,10,27,0,0,7,3,5,0
aeaffd0cac021a1f,12,27,0,1,6,3,6,0
aeaffd0cac021a1f,14,27,0,2,5,3,7,0
aeaffd0cac021a1f,18,28,0,0,3,3,9,0
aeaffd0cac021a1f,21,28,0,1,13,3,10,0
aeaffd0cac021a1f,22,28,0,2,6,3,11,0
aeaffd0cac021a1f,2,29,1,0,6,3,1,1
aeaffd0cac021a1f,4,29,1,1,13,3,2,1
aeaffd0cac021a1f,5,29,1,2,3,3,3,1
aeaffd0cac021a1f,10,30,1,0,7,7,5,1
aeaffd0cac021a1f,12,30,1,1,6,7,6,1
aeaffd0cac021a1f,14,30,1,2,5,7,7,1
aeaffd0cac021a1f,16,30,0,3,3,7,8,1
aeaffd0cac021a1f,18,30,1,4,3,7,9,1
aeaffd0cac021a1f,21,30,1,5,13,7,10,1
aeaffd0cac021a1f,22,30,1,6,6,7,11,1
aeaffd0cac021a1f,0,31,0,0,4,13,0,2
aeaffd0cac021a1f,2,31,2,1,6,13,1,2
aeaffd0cac021a1f,4,31,2,2,13,13,2,2
aeaffd0cac021a1f,5,31,2,3,3,13,3,2
aeaffd0cac021a1f,8,31,0,4,5,13,4,2
aeaffd0cac021a1f,10,31,2,5,7,13,5,2
aeaffd0cac021a1f,12,31,2,6,6,13,6,2
aeaffd0cac021a1f,14,31,2,7,5,13,7,2
aeaffd0cac021a1f,16,31,1,8,3,13,8,2
aeaffd0cac021a1f,18,31,2,9,3,13,9,2
aeaffd0cac021a1f,21,31,2,10,13,13,10,2
aeaffd0cac021a1f,22,31,2,11,6,13,11,2
aeaffd0cac021a1f,24,31,0,12,3,13,12,2
aeaffd0cac021a1f,0,32,1,0,4,3,0,3
aeaffd0cac021a1f,2,32,3,1,6,3,1,3
aeaffd0cac021a1f,4,32,3,2,13,3,2,3
aeaffd0cac021a1f,8,33,1,0,5,5,4,3
aeaffd0cac021a1f,10,33,3,1,7,5,5,3
aeaffd0cac021a1f,12,33,3,2,6,5,6,3
aeaffd0cac021a1f,14,33,3,3,5,5,7,3
aeaffd0cac021a1f,16,33,2,4,3,5,8,3
aeaffd0cac021a1f,21,34,3,0,13,3,10,3
aeaffd0cac021a1f,22,34,3,1,6,3,11,3
aeaffd0cac021a1f,24,34,1,2,3,3,12,3
aeaffd0cac021a1f,0,35,2,0,4,3,0,4
aeaffd0cac021a1f,2,35,4,1,6,3,1,4
aeaffd0cac021a1f,4,35,4,2,13,3,2,4
aeaffd0cac021a1f,8,36,2,0,5,4,4,4
aeaffd0cac021a1f,10,36,4,1,7,4,5,4
aeaffd0cac021a1f,12,36,4,2,6,4,6,4
aeaffd0cac021a1f,14,36,4,3,5,4,7,4
aeaffd0cac021a1f,21,37,4,0,13,3,10,4
aeaffd0cac021a1f,22,37,4,1,6,3,11,4
aeaffd0cac021a1f,24,37,2,2,3,3,12,4
aeaffd0cac021a1f,0,38,3,0,4,7,0,5
aeaffd0cac021a1f,2,38,5,1,6,7,1,5
aeaffd0cac021a1f,4,38,5,2,13,7,2,5
aeaffd0cac021a1f,6,38,0,3,3,7,3,5
aeaffd0cac021a1f,8,38,3,4,5,7,4,5
aeaffd0cac021a1f,10,38,5,5,7,7,5,5
aeaffd0cac021a1f,12,38,5,6,6,7,6,5
aeaffd0cac021a1f,19,39,0,0,3,3,9,5
aeaffd0cac021a1f,21,39,5,1,13,3,10,5
aeaffd0cac021a1f,22,39,5,2,6,3,11,5
aeaffd0cac021a1f,4,40,6,0,13,4,2,6
aeaffd0cac021a1f,6,40,1,1,3,4,3,6
aeaffd0cac021a1f,8,40,4,2,5,4,4,6
aeaffd0cac021a1f,10,40,6,3,7,4,5,6
aeaffd0cac021a1f,15,41,0,0,7,4,7,6
aeaffd0cac021a1f,17,41,0,1,5,4,8,6
aeaffd0cac021a1f,19,41,1,2,3,4,9,6
aeaffd0cac021a1f,21,41,6,3,13,4,10,6
aeaffd0cac021a1f,3,42,0,0,6,3,1,7
aeaffd0cac021a1f,4,42,7,1,13,3,2,7
aeaffd0cac021a1f,6,42,2,2,3,3,3,7
aeaffd0cac021a1f,13,43,0,0,6,7,6,7
aeaffd0cac021a1f,15,43,1,1,7,7,7,7
aeaffd0cac021a1f,17,43,1,2,5,7,8,7
aeaffd0cac021a1f,19,43,2,3,3,7,9,7
aeaffd0cac021a1f,21,43,7,4,13,7,10,7
aeaffd0cac021a1f,23,43,0,5,6,7,11,7
aeaffd0cac021a1f,25,43,0,6,4,7,12,7
aeaffd0cac021a1f,1,44,0,0,3,3,0,8
aeaffd0cac021a1f,3,44,1,1,6,3,1,8
aeaffd0cac021a1f,4,44,8,2,13,3,2,8
aeaffd0cac021a1f,11,45,0,0,5,4,5,8
aeaffd0cac021a1f,13,45,1,1,6,4,6,8
aeaffd0cac021a1f,15,45,2,2,7,4,7,8
aeaffd0cac021a1f,17,45,2,3,5,4,8,8
aeaffd0cac021a1f,21,46,8,0,13,3,10,8
aeaffd0cac021a1f,23,46,1,1,6,3,11,8
aeaffd0cac021a1f,25,46,1,2,4,3,12,8
aeaffd0cac021a1f,1,47,1,0,3,3,0,9
aeaffd0cac021a1f,3,47,2,1,6,3,1,9
aeaffd0cac021a1f,4,47,9,2,13,3,2,9
aeaffd0cac021a1f,9,48,0,0,3,5,4,9
aeaffd0cac021a1f,11,48,1,1,5,5,5,9
aeaffd0cac021a1f,13,48,2,2,6,5,6,9
aeaffd0cac021a1f,15,48,3,3,7,5,7,9
aeaffd0cac021a1f,17,48,3,4,5,5,8,9
aeaffd0cac021a1f,21,49,9,0,13,3,10,9
aeaffd0cac021a1f,23,49,2,1,6,3,11,9
aeaffd0cac021a1f,25,49,2,2,4,3,12,9
aeaffd0cac021a1f,1,50,2,0,3,13,0,10
aeaffd0cac021a1f,3,50,3,1,6,13,1,10
aeaffd0cac021a1f,4,50,10,2,13,13,2,10
aeaffd0cac021a1f,7,50,0,3,3,13,3,10
aeaffd0cac021a1f,9,50,1,4,3,13,4,10
aeaffd0cac021a1f,11,50,2,5,5,13,5,10
aeaffd0cac021a1f,13,50,3,6,6,13,6,10
aeaffd0cac021a1f,15,50,4,7,7,13,7,10
aeaffd0cac021a1f,17,50,4,8,5,13,8,10
aeaffd0cac021a1f,20,50,0,9,3,13,9,10
aeaffd0cac021a1f,21,50,10,10,13,13,10,10
aeaffd0cac021a1f,23,50,3,11,6,13,11,10
aeaffd0cac021a1f,25,50,3,12,4,13,12,10
aeaffd0cac021a1f,3,51,4,0,6,7,1,11
aeaffd0cac021a1f,4,51,11,1,13,7,2,11
aeaffd0cac021a1f,7,51,1,2,3,7,3,11
aeaffd0cac021a1f,9,51,2,3,3,7,4,11
aeaffd0cac021a1f,11,51,3,4,5,7,5,11
aeaffd0cac021a1f,13,51,4,5,6,7,6,11
aeaffd0cac021a1f,15,51,5,6,7,7,7,11
aeaffd0cac021a1f,20,52,1,0,3,3,9,11
aeaffd0cac021a1f,21,52,11,1,13,3,10,11
aeaffd0cac021a1f,23,52,4,2,6,3,11,11
aeaffd0cac021a1f,3,53,5,0,6,3,1,12
aeaffd0cac021a1f,4,53,12,1,13,3,2,12
aeaffd0cac021a1f,7,53,2,2,3,3,3,12
aeaffd0cac021a1f,11,54,4,0,5,3,5,12
aeaffd0cac021a1f,13,54,5,1,6,3,6,12
aeaffd0cac021a1f,15,54,6,2,7,3,7,12
aeaffd0cac021a1f,20,55,2,0,3,3,9,12
aeaffd0cac021a1f,21,55,12,1,13,3,10,12
aeaffd0cac021a1f,23,55,5,2,6,3,11,12
7e1ec7a674b7c6ea,0,25,0,0,5,3,0,0
7e1ec7a674b7c6ea,2,25,0,1,5,3,1,0
7e1ec7a674b7c6ea,4,25,0,2,13,3,2,0
7e1ec7a674b7c6ea,9,26,0,0,3,3,5,0
7e1ec7a674b7c6ea,11,26,0,1,9,3,6,0
7e1ec7a674b7c6ea,13,26,0,2,5,3,7,0
7e1ec7a674b7c6ea,18,27,0,0,3,3,9,0
7e1ec7a674b7c6ea,21,27,0,1,13,3,10,0
7e1ec7a674b7c6ea,22,27,0,2,13,3,11,0
7e1ec7a674b7c6ea,0,28,1,0,5,3,0,1
7e1ec7a674b7c6ea,2,28,1,1,5,3,1,1
7e1ec7a674b7c6ea,4,28,1,2,13,3,2,1
7e1ec7a674b7c6ea,9,29,1,0,3,3,5,1
7e1ec7a674b7c6ea,11,29,1,1,9,3,6,1
7e1ec7a674b7c6ea,13,29,1,2,5,3,7,1
7e1ec7a674b7c6ea,18,30,1,0,3,3,9,1
7e1ec7a674b7c6ea,21,30,1,1,13,3,10,1
7e1ec7a674b7c6ea,22,30,1,2,13,3,11,1
7e1ec7a674b7c6ea,0,31,2,0,5,13,0,2
7e1ec7a674b7c6ea,2,31,2,1,5,13,1,2
7e1ec7a674b7c6ea,4,31,2,2,13,13,2,2
7e1ec7a674b7c6ea,5,31,0,3,5,13,3,2
7e1ec7a674b7c6ea,7,31,0,4,4,13,4,2
7e1ec7a674b7c6ea,9,31,2,5,3,13,5,2
7e1ec7a674b7c6ea,11,31,2,6,9,13,6,2
7e1ec7a674b7c6ea,13,31,2,7,5,13,7,2
7e1ec7a674b7c6ea,16,31,0,8,3,13,8,2
7e1ec7a674b7c6ea,18,31,2,9,3,13,9,2
7e1ec7a674b7c6ea,21,31,2,10,13,13,10,2
7e1ec7a674b7c6ea,22,31,2,11,13,13,11,2
7e1ec7a674b7c6ea,23,31,0,12,3,13,12,2
7e1ec7a674b7c6ea,0,32,3,0,5,5,0,3
7e1ec7a674b7c6ea,2,32,3,1,5,5,1,3
7e1ec7a674b7c6ea,4,32,3,2,13,5,2,3
7e1ec7a674b7c6ea,5,32,1,3,5,5,3,3
7e1ec7a674b7c6ea,7,32,1,4,4,5,4,3
7e1ec7a674b7c6ea,11,33,3,0,9,3,6,3
7e1ec7a674b7c6ea,13,33,3,1,5,3,7,3
7e1ec7a674b7c6ea,16,33,1,2,3,3,8,3
7e1ec7a674b7c6ea,21,34,3,0,13,3,10,3
7e1ec7a674b7c6ea,22,34,3,1,13,3,11,3
7e1ec7a674b7c6ea,23,34,1,2,3,3,12,3
7e1ec7a674b7c6ea,0,35,4,0,5,5,0,4
7e1ec7a674b7c6ea,2,35,4,1,5,5,1,4
7e1ec7a674b7c6ea,4,35,4,2,13,5,2,4
7e1ec7a674b7c6ea,5,35,2,3,5,5,3,4
7e1ec7a674b7c6ea,7,35,2,4,4,5,4,4
7e1ec7a674b7c6ea,11,36,4,0,9,3,6,4
7e1ec7a674b7c6ea,13,36,4,1,5,3,7,4
7e1ec7a674b7c6ea,16,36,2,2,3,3,8,4
7e1ec7a674b7c6ea,21,37,4,0,13,3,10,4
7e1ec7a674b7c6ea,22,37,4,1,13,3,11,4
7e1ec7a674b7c6ea,23,37,2,2,3,3,12,4
7e1ec7a674b7c6ea,4,38,5,0,13,5,2,5
7e1ec7a674b7c6ea,5,38,3,1,5,5,3,5
7e1ec7a674b7c6ea,7,38,3,2,4,5,4,5
7e1ec7a674b7c6ea,10,38,0,3,8,5,5,5
7e1ec7a674b7c6ea,11,38,5,4,9,5,6,5
7e1ec7a674b7c6ea,19,39,0,0,3,3,9,5
7e1ec7a674b7c6ea,21,39,5,1,13,3,10,5
7e1ec7a674b7c6ea,22,39,5,2,13,3,11,5
7e1ec7a674b7c6ea,3,40,0,0,5,3,1,6
7e1ec7a674b7c6ea,4,40,6,1,13,3,2,6
7e1ec7a674b7c6ea,5,40,4,2,5,3,3,6
7e1ec7a674b7c6ea,10,41,1,0,8,3,5,6
7e1ec7a674b7c6ea,11,41,6,1,9,3,6,6
7e1ec7a674b7c6ea,14,41,0,2,3,3,7,6
7e1ec7a674b7c6ea,19,42,1,0,3,3,9,6
7e1ec7a674b7c6ea,21,42,6,1,13,3,10,6
7e1ec7a674b7c6ea,22,42,6,2,13,3,11,6
7e1ec7a674b7c6ea,1,43,0,0,4,3,0,7
7e1ec7a674b7c6ea,3,43,1,1,5,3,1,7
7e1ec7a674b7c6ea,4,43,7,2,13,3,2,7
7e1ec7a674b7c6ea,10,44,2,0,8,8,5,7
7e1ec7a674b7c6ea,11,44,7,1,9,8,6,7
7e1ec7a674b7c6ea,14,44,1,2,3,8,7,7
7e1ec7a674b7c6ea,17,44,0,3,4,8,8,7
7e1ec7a674b7c6ea,19,44,2,4,3,8,9,7
7e1ec7a674b7c6ea,21,44,7,5,13,8,10,7
7e1ec7a674b7c6ea,22,44,7,6,13,8,11,7
7e1ec7a674b7c6ea,24,44,0,7,6,8,12,7
7e1ec7a674b7c6ea,1,45,1,0,4,3,0,8
7e1ec7a674b7c6ea,3,45,2,1,5,3,1,8
7e1ec7a674b7c6ea,4,45,8,2,13,3,2,8
7e1ec7a674b7c6ea,8,46,0,0,5,5,4,8
7e1ec7a674b7c6ea,10,46,3,1,8,5,5,8
7e1ec7a674b7c6ea,11,46,8,2,9,5,6,8
7e1ec7a674b7c6ea,14,46,2,3,3,5,7,8
7e1ec7a674b7c6ea,17,46,1,4,4,5,8,8
7e1ec7a674b7c6ea,21,47,8,0,13,3,10,8
7e1ec7a674b7c6ea,22,47,8,1,13,3,11,8
7e1ec7a674b7c6ea,24,47,1,2,6,3,12,8
7e1ec7a674b7c6ea,1,48,2,0,4,6,0,9
7e1ec7a674b7c6ea,3,48,3,1,5,6,1,9
7e1ec7a674b7c6ea,4,48,9,2,13,6,2,9
7e1ec7a674b7c6ea,6,48,0,3,4,6,3,9
7e1ec7a674b7c6ea,8,48,1,4,5,6,4,9
7e1ec7a674b7c6ea,10,48,4,5,8,6,5,9
7e1ec7a674b7c6ea,17,49,2,0,4,5,8,9
7e1ec7a674b7c6ea,20,49,0,1,3,5,9,9
7e1ec7a674b7c6ea,21,49,9,2,13,5,10,9
7e1ec7a674b7c6ea,22,49,9,3,13,5,11,9
7e1ec7a674b7c6ea,24,49,2,4,6,5,12,9
7e1ec7a674b7c6ea,1,50,3,0,4,13,0,10
7e1ec7a674b7c6ea,3,50,4,1,5,13,1,10
7e1ec7a674b7c6ea,4,50,10,2,13,13,2,10
7e1ec7a674b7c6ea,6,50,1,3,4,13,3,10
7e1ec7a674b7c6ea,8,50,2,4,5,13,4,10
7e1ec7a674b7c6ea,10,50,5,5,8,13,5,10
7e1ec7a674b7c6ea,12,50,0,6,3,13,6,10
7e1ec7a674b7c6ea,15,50,0,7,3,13,7,10
7e1ec7a674b7c6ea,17,50,3,8,4,13,8,10
7e1ec7a674b7c6ea,20,50,1,9,3,13,9,10
7e1ec7a674b7c6ea,21,50,10,10,13,13,10,10
7e1ec7a674b7c6ea,22,50,10,11,13,13,11,10
7e1ec7a674b7c6ea,24,50,3,12,6,13,12,10
7e1ec7a674b7c6ea,4,51,11,0,13,6,2,11
7e1ec7a674b7c6ea,6,51,2,1,4,6,3,11
7e1ec7a674b7c6ea,8,51,3,2,5,6,4,11
7e1ec7a674b7c6ea,10,51,6,3,8,6,5,11
7e1ec7a674b7c6ea,12,51,1,4,3,6,6,11
7e1ec7a674b7c6ea,15,51,1,5,3,6,7,11
7e1ec7a674b7c6ea,20,52,2,0,3,4,9,11
7e1ec7a674b7c6ea,21,52,11,1,13,4,10,11
7e1ec7a674b7c6ea,22,52,11,2,13,4,11,11
7e1ec7a674b7c6ea,24,52,4,3,6,4,12,11
7e1ec7a674b7c6ea,4,53,12,0,13,6,2,12
7e1ec7a674b7c6ea,6,53,3,1,4,6,3,12
7e1ec7a674b7c6ea,8,53,4,2,5,6,4,12
7e1ec7a674b7c6ea,10,53,7,3,8,6,5,12
7e1ec7a674b7c6ea,12,53,2,4,3,6,6,12
7e1ec7a674b7c6ea,15,53,2,5,3,6,7,12
7e1ec7a674b7c6ea,21,54,12,0,13,3,10,12
7e1ec7a674b7c6ea,22,54,12,1,13,3,11,12
7e1ec7a674b7c6ea,24,54,5,2,6,3,12,12
1063b284cd115f63,0,30,0,0,3,3,0,0
1063b284cd115f63,3,30,0,1,3,3,1,0
1063b284cd115f63,6,30,0,2,13,3,2,0
1063b284cd115f63,11,31,0,0,7,3,5,0
1063b284cd115f63,13,31,0,1,3,3,6,0
1063b284cd115f63,16,31,0,2,3,3,7,0
1063b284cd115f63,23,32,0,0,13,3,10,0
1063b284cd115f63,24,32,0,1,3,3,11,0
1063b284cd115f63,27,32,0,2,3,3,12,0
1063b284cd115f63,0,33,1,0,3,8,0,1
1063b284cd115f63,3,33,1,1,3,8,1,1
1063b284cd115f63,6,33,1,2,13,8,2,1
1063b284cd115f63,7,33,0,3,3,8,3,1
1063b284cd115f63,9,33,0,4,3,8,4,1
1063b284cd115f63,11,33,1,5,7,8,5,1
1063b284cd115f63,13,33,1,6,3,8,6,1
1063b284cd115f63,16,33,1,7,3,8,7,1
1063b284cd115f63,21,34,0,0,3,4,9,1
1063b284cd115f63,23,34,1,1,13,4,10,1
1063b284cd115f63,24,34,1,2,3,4,11,1
1063b284cd115f63,27,34,1,3,3,4,12,1
1063b284cd115f63,0,35,2,0,3,13,0,2
1063b284cd115f63,3,35,2,1,3,13,1,2
1063b284cd115f63,6,35,2,2,13,13,2,2
1063b284cd115f63,7,35,1,3,3,13,3,2
1063b284cd115f63,9,35,1,4,3,13,4,2
1063b284cd115f63,11,35,2,5,7,13,5,2
1063b284cd115f63,13,35,2,6,3,13,6,2
1063b284cd115f63,16,35,2,7,3,13,7,2
1063b284cd115f63,19,35,0,8,3,13,8,2
1063b284cd115f63,21,35,1,9,3,13,9,2
1063b284cd115f63,23,35,2,10,13,13,10,2
1063b284cd115f63,24,35,2,11,3,13,11,2
1063b284cd115f63,27,35,2,12,3,13,12,2
1063b284cd115f63,6,36,3,0,13,4,2,3
1063b284cd115f63,7,36,2,1,3,4,3,3
1063b284cd115f63,9,36,2,2,3,4,4,3
1063b284cd115f63,11,36,3,3,7,4,5,3
1063b284cd115f63,19,37,1,0,3,3,8,3
1063b284cd115f63,21,37,2,1,3,3,9,3
1063b284cd115f63,23,37,3,2,13,3,10,3
1063b284cd115f63,1,38,0,0,3,3,0,4
1063b284cd115f63,4,38,0,1,3,3,1,4
1063b284cd115f63,6,38,4,2,13,3,2,4
1063b284cd115f63,11,39,4,0,7,4,5,4
1063b284cd115f63,14,39,0,1,4,4,6,4
1063b284cd115f63,17,39,0,2,4,4,7,4
1063b284cd115f63,19,39,2,3,3,4,8,4
1063b284cd115f63,23,40,4,0,13,3,10,4
1063b284cd115f63,25,40,0,1,4,3,11,4
1063b284cd115f63,28,40,0,2,4,3,12,4
1063b284cd115f63,1,41,1,0,3,3,0,5
1063b284cd115f63,4,41,1,1,3,3,1,5
1063b284cd115f63,6,41,5,2,13,3,2,5
1063b284cd115f63,11,42,5,0,7,3,5,5
1063b284cd115f63,14,42,1,1,4,3,6,5
1063b284cd115f63,17,42,1,2,4,3,7,5
1063b284cd115f63,23,43,5,0,13,3,10,5
1063b284cd115f63,25,43,1,1,4,3,11,5
1063b284cd115f63,28,43,1,2,4,3,12,5
1063b284cd115f63,1,44,2,0,3,8,0,6
1063b284cd115f63,4,44,2,1,3,8,1,6
1063b284cd115f63,6,44,6,2,13,8,2,6
1063b284cd115f63,8,44,0,3,5,8,3,6
1063b284cd115f63,10,44,0,4,5,8,4,6
1063b284cd115f63,11,44,6,5,7,8,5,6
1063b284cd115f63,14,44,2,6,4,8,6,6
1063b284cd115f63,17,44,2,7,4,8,7,6
1063b284cd115f63,22,45,0,0,5,4,9,6
1063b284cd115f63,23,45,6,1,13,4,10,6
1063b284cd115f63,25,45,2,2,4,4,11,6
1063b284cd115f63,28,45,2,3,4,4,12,6
1063b284cd115f63,6,46,7,0,13,3,2,7
1063b284cd115f63,8,46,1,1,5,3,3,7
1063b284cd115f63,10,46,1,2,5,3,4,7
1063b284cd115f63,14,47,3,0,4,7,6,7
1063b284cd115f63,17,47,3,1,4,7,7,7
1063b284cd115f63,20,47,0,2,4,7,8,7
1063b284cd115f63,22,47,1,3,5,7,9,7
1063b284cd115f63,23,47,7,4,13,7,10,7
1063b284cd115f63,25,47,3,5,4,7,11,7
1063b284cd115f63,28,47,3,6,4,7,12,7
1063b284cd115f63,6,48,8,0,13,4,2,8
1063b284cd115f63,8,48,2,1,5,4,3,8
1063b284cd115f63,10,48,2,2,5,4,4,8
1063b284cd115f63,12,48,0,3,5,4,5,8
1063b284cd115f63,20,49,1,0,4,3,8,8
1063b284cd115f63,22,49,2,1,5,3,9,8
1063b284cd115f63,23,49,8,2,13,3,10,8
1063b284cd115f63,2,50,0,0,4,6,0,9
1063b284cd115f63,5,50,0,1,4,6,1,9
1063b284cd115f63,6,50,9,2,13,6,2,9
1063b284cd115f63,8,50,3,3,5,6,3,9
1063b284cd115f63,10,50,3,4,5,6,4,9
1063b284cd115f63,12,50,1,5,5,6,5,9
1063b284cd115f63,20,51,2,0,4,3,8,9
1063b284cd115f63,22,51,3,1,5,3,9,9
1063b284cd115f63,23,51,9,2,13,3,10,9
1063b284cd115f63,2,52,1,0,4,13,0,10
1063b284cd115f63,5,52,1,1,4,13,1,10
1063b284cd115f63,6,52,10,2,13,13,2,10
1063b284cd115f63,8,52,4,3,5,13,3,10
1063b284cd115f63,10,52,4,4,5,13,4,10
1063b284cd115f63,12,52,2,5,5,13,5,10
1063b284cd115f63,15,52,0,6,3,13,6,10
1063b284cd115f63,18,52,0,7,3,13,7,10
1063b284cd115f63,20,52,3,8,4,13,8,10
1063b284cd115f63,22,52,4,9,5,13,9,10
1063b284cd115f63,23,52,10,10,13,13,10,10
1063b284cd115f63,26,52,0,11,3,13,11,10
1063b284cd115f63,29,52,0,12,3,13,12,10
1063b284cd115f63,2,53,2,0,4,3,0,11
1063b284cd115f63,5,53,2,1,4,3,1,11
