template,slot,direction,row,col,length,cells,initialCanonicalDomainSize,initialDomainRef
3c705992d4f68874,6,across,3,9,4,"[[3, 9], [3, 10], [3, 11], [3, 12]]",392,initial_domains.json:canonicalByLength:4
3c705992d4f68874,7,across,4,0,5,"[[4, 0], [4, 1], [4, 2], [4, 3], [4, 4]]",398,initial_domains.json:canonicalByLength:5
3c705992d4f68874,8,across,4,6,5,"[[4, 6], [4, 7], [4, 8], [4, 9], [4, 10]]",398,initial_domains.json:canonicalByLength:5
3c705992d4f68874,9,across,5,0,5,"[[5, 0], [5, 1], [5, 2], [5, 3], [5, 4]]",398,initial_domains.json:canonicalByLength:5
3c705992d4f68874,10,across,5,7,4,"[[5, 7], [5, 8], [5, 9], [5, 10]]",392,initial_domains.json:canonicalByLength:4
3c705992d4f68874,11,across,6,0,4,"[[6, 0], [6, 1], [6, 2], [6, 3]]",392,initial_domains.json:canonicalByLength:4
3c705992d4f68874,12,across,6,5,8,"[[6, 5], [6, 6], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12]]",220,initial_domains.json:canonicalByLength:8
3c705992d4f68874,13,across,7,2,6,"[[7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7]]",408,initial_domains.json:canonicalByLength:6
3c705992d4f68874,14,across,7,10,3,"[[7, 10], [7, 11], [7, 12]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,15,across,8,0,3,"[[8, 0], [8, 1], [8, 2]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,16,across,8,4,4,"[[8, 4], [8, 5], [8, 6], [8, 7]]",392,initial_domains.json:canonicalByLength:4
3c705992d4f68874,17,across,8,10,3,"[[8, 10], [8, 11], [8, 12]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,18,across,9,0,3,"[[9, 0], [9, 1], [9, 2]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,19,across,9,4,3,"[[9, 4], [9, 5], [9, 6]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,20,across,9,8,5,"[[9, 8], [9, 9], [9, 10], [9, 11], [9, 12]]",398,initial_domains.json:canonicalByLength:5
3c705992d4f68874,21,across,10,0,13,"[[10, 0], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12]]",33,initial_domains.json:canonicalByLength:13
3c705992d4f68874,22,across,11,2,3,"[[11, 2], [11, 3], [11, 4]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,23,across,11,7,5,"[[11, 7], [11, 8], [11, 9], [11, 10], [11, 11]]",398,initial_domains.json:canonicalByLength:5
3c705992d4f68874,24,across,12,2,3,"[[12, 2], [12, 3], [12, 4]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,25,across,12,7,4,"[[12, 7], [12, 8], [12, 9], [12, 10]]",392,initial_domains.json:canonicalByLength:4
3c705992d4f68874,26,down,0,0,3,"[[0, 0], [1, 0], [2, 0]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,27,down,4,0,3,"[[4, 0], [5, 0], [6, 0]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,28,down,8,0,3,"[[8, 0], [9, 0], [10, 0]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,29,down,0,1,3,"[[0, 1], [1, 1], [2, 1]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,30,down,4,1,3,"[[4, 1], [5, 1], [6, 1]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,31,down,8,1,3,"[[8, 1], [9, 1], [10, 1]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,32,down,0,2,13,"[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2], [12, 2]]",33,initial_domains.json:canonicalByLength:13
3c705992d4f68874,33,down,0,3,8,"[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [6, 3], [7, 3]]",220,initial_domains.json:canonicalByLength:8
3c705992d4f68874,34,down,10,3,3,"[[10, 3], [11, 3], [12, 3]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,35,down,0,4,6,"[[0, 4], [1, 4], [2, 4], [3, 4], [4, 4], [5, 4]]",408,initial_domains.json:canonicalByLength:6
3c705992d4f68874,36,down,7,4,6,"[[7, 4], [8, 4], [9, 4], [10, 4], [11, 4], [12, 4]]",408,initial_domains.json:canonicalByLength:6
3c705992d4f68874,37,down,1,5,3,"[[1, 5], [2, 5], [3, 5]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,38,down,6,5,5,"[[6, 5], [7, 5], [8, 5], [9, 5], [10, 5]]",398,initial_domains.json:canonicalByLength:5
3c705992d4f68874,39,down,2,6,3,"[[2, 6], [3, 6], [4, 6]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,40,down,6,6,5,"[[6, 6], [7, 6], [8, 6], [9, 6], [10, 6]]",398,initial_domains.json:canonicalByLength:5
3c705992d4f68874,41,down,0,7,3,"[[0, 7], [1, 7], [2, 7]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,42,down,4,7,5,"[[4, 7], [5, 7], [6, 7], [7, 7], [8, 7]]",398,initial_domains.json:canonicalByLength:5
3c705992d4f68874,43,down,10,7,3,"[[10, 7], [11, 7], [12, 7]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,44,down,0,8,3,"[[0, 8], [1, 8], [2, 8]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,45,down,4,8,3,"[[4, 8], [5, 8], [6, 8]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,46,down,9,8,4,"[[9, 8], [10, 8], [11, 8], [12, 8]]",392,initial_domains.json:canonicalByLength:4
3c705992d4f68874,47,down,0,9,7,"[[0, 9], [1, 9], [2, 9], [3, 9], [4, 9], [5, 9], [6, 9]]",456,initial_domains.json:canonicalByLength:7
3c705992d4f68874,48,down,9,9,4,"[[9, 9], [10, 9], [11, 9], [12, 9]]",392,initial_domains.json:canonicalByLength:4
3c705992d4f68874,49,down,0,10,13,"[[0, 10], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [10, 10], [11, 10], [12, 10]]",33,initial_domains.json:canonicalByLength:13
3c705992d4f68874,50,down,1,11,3,"[[1, 11], [2, 11], [3, 11]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,51,down,6,11,6,"[[6, 11], [7, 11], [8, 11], [9, 11], [10, 11], [11, 11]]",408,initial_domains.json:canonicalByLength:6
3c705992d4f68874,52,down,1,12,3,"[[1, 12], [2, 12], [3, 12]]",182,initial_domains.json:canonicalByLength:3
3c705992d4f68874,53,down,6,12,5,"[[6, 12], [7, 12], [8, 12], [9, 12], [10, 12]]",398,initial_domains.json:canonicalByLength:5
0f46058afaa5e423,0,across,0,1,3,"[[0, 1], [0, 2], [0, 3]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,1,across,0,5,3,"[[0, 5], [0, 6], [0, 7]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,2,across,0,10,3,"[[0, 10], [0, 11], [0, 12]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,3,across,1,1,3,"[[1, 1], [1, 2], [1, 3]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,4,across,1,5,3,"[[1, 5], [1, 6], [1, 7]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,5,across,1,10,3,"[[1, 10], [1, 11], [1, 12]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,6,across,2,0,13,"[[2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [2, 12]]",33,initial_domains.json:canonicalByLength:13
0f46058afaa5e423,7,across,3,0,5,"[[3, 0], [3, 1], [3, 2], [3, 3], [3, 4]]",398,initial_domains.json:canonicalByLength:5
0f46058afaa5e423,8,across,3,7,6,"[[3, 7], [3, 8], [3, 9], [3, 10], [3, 11], [3, 12]]",408,initial_domains.json:canonicalByLength:6
0f46058afaa5e423,9,across,4,0,3,"[[4, 0], [4, 1], [4, 2]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,10,across,4,4,3,"[[4, 4], [4, 5], [4, 6]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,11,across,4,8,5,"[[4, 8], [4, 9], [4, 10], [4, 11], [4, 12]]",398,initial_domains.json:canonicalByLength:5
0f46058afaa5e423,12,across,5,0,3,"[[5, 0], [5, 1], [5, 2]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,13,across,5,5,6,"[[5, 5], [5, 6], [5, 7], [5, 8], [5, 9], [5, 10]]",408,initial_domains.json:canonicalByLength:6
0f46058afaa5e423,14,across,6,1,3,"[[6, 1], [6, 2], [6, 3]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,15,across,6,5,3,"[[6, 5], [6, 6], [6, 7]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,16,across,6,9,3,"[[6, 9], [6, 10], [6, 11]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,17,across,7,2,6,"[[7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7]]",408,initial_domains.json:canonicalByLength:6
0f46058afaa5e423,18,across,7,10,3,"[[7, 10], [7, 11], [7, 12]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,19,across,8,0,5,"[[8, 0], [8, 1], [8, 2], [8, 3], [8, 4]]",398,initial_domains.json:canonicalByLength:5
0f46058afaa5e423,20,across,8,6,3,"[[8, 6], [8, 7], [8, 8]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,21,across,8,10,3,"[[8, 10], [8, 11], [8, 12]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,22,across,9,0,6,"[[9, 0], [9, 1], [9, 2], [9, 3], [9, 4], [9, 5]]",408,initial_domains.json:canonicalByLength:6
0f46058afaa5e423,23,across,9,8,5,"[[9, 8], [9, 9], [9, 10], [9, 11], [9, 12]]",398,initial_domains.json:canonicalByLength:5
0f46058afaa5e423,24,across,10,0,13,"[[10, 0], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12]]",33,initial_domains.json:canonicalByLength:13
0f46058afaa5e423,25,across,11,0,3,"[[11, 0], [11, 1], [11, 2]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,26,across,11,5,3,"[[11, 5], [11, 6], [11, 7]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,27,across,11,9,3,"[[11, 9], [11, 10], [11, 11]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,28,across,12,0,3,"[[12, 0], [12, 1], [12, 2]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,29,across,12,5,3,"[[12, 5], [12, 6], [12, 7]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,30,across,12,9,3,"[[12, 9], [12, 10], [12, 11]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,31,down,2,0,4,"[[2, 0], [3, 0], [4, 0], [5, 0]]",392,initial_domains.json:canonicalByLength:4
0f46058afaa5e423,32,down,8,0,5,"[[8, 0], [9, 0], [10, 0], [11, 0], [12, 0]]",398,initial_domains.json:canonicalByLength:5
0f46058afaa5e423,33,down,0,1,7,"[[0, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]",456,initial_domains.json:canonicalByLength:7
0f46058afaa5e423,34,down,8,1,5,"[[8, 1], [9, 1], [10, 1], [11, 1], [12, 1]]",398,initial_domains.json:canonicalByLength:5
0f46058afaa5e423,35,down,0,2,13,"[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2], [12, 2]]",33,initial_domains.json:canonicalByLength:13
0f46058afaa5e423,36,down,0,3,4,"[[0, 3], [1, 3], [2, 3], [3, 3]]",392,initial_domains.json:canonicalByLength:4
0f46058afaa5e423,37,down,6,3,5,"[[6, 3], [7, 3], [8, 3], [9, 3], [10, 3]]",398,initial_domains.json:canonicalByLength:5
0f46058afaa5e423,38,down,2,4,3,"[[2, 4], [3, 4], [4, 4]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,39,down,7,4,4,"[[7, 4], [8, 4], [9, 4], [10, 4]]",392,initial_domains.json:canonicalByLength:4
0f46058afaa5e423,40,down,0,5,3,"[[0, 5], [1, 5], [2, 5]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,41,down,4,5,4,"[[4, 5], [5, 5], [6, 5], [7, 5]]",392,initial_domains.json:canonicalByLength:4
0f46058afaa5e423,42,down,9,5,4,"[[9, 5], [10, 5], [11, 5], [12, 5]]",392,initial_domains.json:canonicalByLength:4
0f46058afaa5e423,43,down,0,6,3,"[[0, 6], [1, 6], [2, 6]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,44,down,4,6,5,"[[4, 6], [5, 6], [6, 6], [7, 6], [8, 6]]",398,initial_domains.json:canonicalByLength:5
0f46058afaa5e423,45,down,10,6,3,"[[10, 6], [11, 6], [12, 6]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,46,down,0,7,4,"[[0, 7], [1, 7], [2, 7], [3, 7]]",392,initial_domains.json:canonicalByLength:4
0f46058afaa5e423,47,down,5,7,4,"[[5, 7], [6, 7], [7, 7], [8, 7]]",392,initial_domains.json:canonicalByLength:4
0f46058afaa5e423,48,down,10,7,3,"[[10, 7], [11, 7], [12, 7]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,49,down,2,8,4,"[[2, 8], [3, 8], [4, 8], [5, 8]]",392,initial_domains.json:canonicalByLength:4
0f46058afaa5e423,50,down,8,8,3,"[[8, 8], [9, 8], [10, 8]]",182,initial_domains.json:canonicalByLength:3
0f46058afaa5e423,51,down,2,9,5,"[[2, 9], [3, 9], [4, 9], [5, 9], [6, 9]]",398,initial_domains.json:canonicalByLength:5
0f46058afaa5e423,52,down,9,9,4,"[[9, 9], [10, 9], [11, 9], [12, 9]]",392,initial_domains.json:canonicalByLength:4
0f46058afaa5e423,53,down,0,10,13,"[[0, 10], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [10, 10], [11, 10], [12, 10]]",33,initial_domains.json:canonicalByLength:13
0f46058afaa5e423,54,down,0,11,5,"[[0, 11], [1, 11], [2, 11], [3, 11], [4, 11]]",398,initial_domains.json:canonicalByLength:5
0f46058afaa5e423,55,down,6,11,7,"[[6, 11], [7, 11], [8, 11], [9, 11], [10, 11], [11, 11], [12, 11]]",456,initial_domains.json:canonicalByLength:7
0f46058afaa5e423,56,down,0,12,5,"[[0, 12], [1, 12], [2, 12], [3, 12], [4, 12]]",398,initial_domains.json:canonicalByLength:5
0f46058afaa5e423,57,down,7,12,4,"[[7, 12], [8, 12], [9, 12], [10, 12]]",392,initial_domains.json:canonicalByLength:4
d5de12aea12d4cfc,0,across,0,2,4,"[[0, 2], [0, 3], [0, 4], [0, 5]]",392,initial_domains.json:canonicalByLength:4
d5de12aea12d4cfc,1,across,0,8,5,"[[0, 8], [0, 9], [0, 10], [0, 11], [0, 12]]",398,initial_domains.json:canonicalByLength:5
d5de12aea12d4cfc,2,across,1,0,6,"[[1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5]]",408,initial_domains.json:canonicalByLength:6
d5de12aea12d4cfc,3,across,1,8,5,"[[1, 8], [1, 9], [1, 10], [1, 11], [1, 12]]",398,initial_domains.json:canonicalByLength:5
d5de12aea12d4cfc,4,across,2,0,13,"[[2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [2, 12]]",33,initial_domains.json:canonicalByLength:13
d5de12aea12d4cfc,5,across,3,0,4,"[[3, 0], [3, 1], [3, 2], [3, 3]]",392,initial_domains.json:canonicalByLength:4
d5de12aea12d4cfc,6,across,3,6,5,"[[3, 6], [3, 7], [3, 8], [3, 9], [3, 10]]",398,initial_domains.json:canonicalByLength:5
d5de12aea12d4cfc,7,across,4,1,3,"[[4, 1], [4, 2], [4, 3]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,8,across,4,5,3,"[[4, 5], [4, 6], [4, 7]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,9,across,4,9,3,"[[4, 9], [4, 10], [4, 11]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,10,across,5,0,3,"[[5, 0], [5, 1], [5, 2]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,11,across,5,4,3,"[[5, 4], [5, 5], [5, 6]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,12,across,5,8,5,"[[5, 8], [5, 9], [5, 10], [5, 11], [5, 12]]",398,initial_domains.json:canonicalByLength:5
d5de12aea12d4cfc,13,across,6,0,6,"[[6, 0], [6, 1], [6, 2], [6, 3], [6, 4], [6, 5]]",408,initial_domains.json:canonicalByLength:6
d5de12aea12d4cfc,14,across,6,7,6,"[[6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12]]",408,initial_domains.json:canonicalByLength:6
d5de12aea12d4cfc,15,across,7,0,5,"[[7, 0], [7, 1], [7, 2], [7, 3], [7, 4]]",398,initial_domains.json:canonicalByLength:5
d5de12aea12d4cfc,16,across,7,6,3,"[[7, 6], [7, 7], [7, 8]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,17,across,7,10,3,"[[7, 10], [7, 11], [7, 12]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,18,across,8,1,3,"[[8, 1], [8, 2], [8, 3]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,19,across,8,5,3,"[[8, 5], [8, 6], [8, 7]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,20,across,8,9,3,"[[8, 9], [8, 10], [8, 11]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,21,across,9,2,5,"[[9, 2], [9, 3], [9, 4], [9, 5], [9, 6]]",398,initial_domains.json:canonicalByLength:5
d5de12aea12d4cfc,22,across,9,9,4,"[[9, 9], [9, 10], [9, 11], [9, 12]]",392,initial_domains.json:canonicalByLength:4
d5de12aea12d4cfc,23,across,10,0,13,"[[10, 0], [10, 1], [10, 2], [10, 3], [10, 4], [10, 5], [10, 6], [10, 7], [10, 8], [10, 9], [10, 10], [10, 11], [10, 12]]",33,initial_domains.json:canonicalByLength:13
d5de12aea12d4cfc,24,across,11,0,5,"[[11, 0], [11, 1], [11, 2], [11, 3], [11, 4]]",398,initial_domains.json:canonicalByLength:5
d5de12aea12d4cfc,25,across,11,7,6,"[[11, 7], [11, 8], [11, 9], [11, 10], [11, 11], [11, 12]]",408,initial_domains.json:canonicalByLength:6
d5de12aea12d4cfc,26,across,12,0,5,"[[12, 0], [12, 1], [12, 2], [12, 3], [12, 4]]",398,initial_domains.json:canonicalByLength:5
d5de12aea12d4cfc,27,across,12,7,4,"[[12, 7], [12, 8], [12, 9], [12, 10]]",392,initial_domains.json:canonicalByLength:4
d5de12aea12d4cfc,28,down,1,0,3,"[[1, 0], [2, 0], [3, 0]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,29,down,5,0,3,"[[5, 0], [6, 0], [7, 0]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,30,down,10,0,3,"[[10, 0], [11, 0], [12, 0]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,31,down,1,1,8,"[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1], [8, 1]]",220,initial_domains.json:canonicalByLength:8
d5de12aea12d4cfc,32,down,10,1,3,"[[10, 1], [11, 1], [12, 1]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,33,down,0,2,13,"[[0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2], [8, 2], [9, 2], [10, 2], [11, 2], [12, 2]]",33,initial_domains.json:canonicalByLength:13
d5de12aea12d4cfc,34,down,0,3,5,"[[0, 3], [1, 3], [2, 3], [3, 3], [4, 3]]",398,initial_domains.json:canonicalByLength:5
d5de12aea12d4cfc,35,down,6,3,7,"[[6, 3], [7, 3], [8, 3], [9, 3], [10, 3], [11, 3], [12, 3]]",456,initial_domains.json:canonicalByLength:7
d5de12aea12d4cfc,36,down,0,4,3,"[[0, 4], [1, 4], [2, 4]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,37,down,5,4,3,"[[5, 4], [6, 4], [7, 4]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,38,down,9,4,4,"[[9, 4], [10, 4], [11, 4], [12, 4]]",392,initial_domains.json:canonicalByLength:4
d5de12aea12d4cfc,39,down,0,5,3,"[[0, 5], [1, 5], [2, 5]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,40,down,4,5,3,"[[4, 5], [5, 5], [6, 5]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,41,down,8,5,3,"[[8, 5], [9, 5], [10, 5]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,42,down,2,6,4,"[[2, 6], [3, 6], [4, 6], [5, 6]]",392,initial_domains.json:canonicalByLength:4
d5de12aea12d4cfc,43,down,7,6,4,"[[7, 6], [8, 6], [9, 6], [10, 6]]",392,initial_domains.json:canonicalByLength:4
d5de12aea12d4cfc,44,down,2,7,3,"[[2, 7], [3, 7], [4, 7]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,45,down,6,7,3,"[[6, 7], [7, 7], [8, 7]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,46,down,10,7,3,"[[10, 7], [11, 7], [12, 7]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,47,down,0,8,4,"[[0, 8], [1, 8], [2, 8], [3, 8]]",392,initial_domains.json:canonicalByLength:4
d5de12aea12d4cfc,48,down,5,8,3,"[[5, 8], [6, 8], [7, 8]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,49,down,10,8,3,"[[10, 8], [11, 8], [12, 8]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,50,down,0,9,7,"[[0, 9], [1, 9], [2, 9], [3, 9], [4, 9], [5, 9], [6, 9]]",456,initial_domains.json:canonicalByLength:7
d5de12aea12d4cfc,51,down,8,9,5,"[[8, 9], [9, 9], [10, 9], [11, 9], [12, 9]]",398,initial_domains.json:canonicalByLength:5
d5de12aea12d4cfc,52,down,0,10,13,"[[0, 10], [1, 10], [2, 10], [3, 10], [4, 10], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [10, 10], [11, 10], [12, 10]]",33,initial_domains.json:canonicalByLength:13
d5de12aea12d4cfc,53,down,0,11,3,"[[0, 11], [1, 11], [2, 11]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,54,down,4,11,8,"[[4, 11], [5, 11], [6, 11], [7, 11], [8, 11], [9, 11], [10, 11], [11, 11]]",220,initial_domains.json:canonicalByLength:8
d5de12aea12d4cfc,55,down,0,12,3,"[[0, 12], [1, 12], [2, 12]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,56,down,5,12,3,"[[5, 12], [6, 12], [7, 12]]",182,initial_domains.json:canonicalByLength:3
d5de12aea12d4cfc,57,down,9,12,3,"[[9, 12], [10, 12], [11, 12]]",182,initial_domains.json:canonicalByLength:3
439f6a1b3a50d080,0,across,0,1,3,"[[0, 1], [0, 2], [0, 3]]",182,initial_domains.json:canonicalByLength:3
439f6a1b3a50d080,1,across,0,5,3,"[[0, 5], [0, 6], [0, 7]]",182,initial_domains.json:canonicalByLength:3
439f6a1b3a50d080,2,across,0,9,3,"[[0, 9], [0, 10], [0, 11]]",182,initial_domains.json:canonicalByLength:3
439f6a1b3a50d080,3,across,1,0,13,"[[1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [1, 10], [1, 11], [1, 12]]",33,initial_domains.json:canonicalByLength:13
439f6a1b3a50d080,4,across,2,0,13,"[[2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [2, 10], [2, 11], [2, 12]]",33,initial_domains.json:canonicalByLength:13
439f6a1b3a50d080,5,across,3,0,5,"[[3, 0], [3, 1], [3, 2], [3, 3], [3, 4]]",398,initial_domains.json:canonicalByLength:5
439f6a1b3a50d080,6,across,3,6,3,"[[3, 6], [3, 7], [3, 8]]",182,initial_domains.json:canonicalByLength:3
439f6a1b3a50d080,7,across,3,10,3,"[[3, 10], [3, 11], [3, 12]]",182,initial_domains.json:canonicalByLength:3
439f6a1b3a50d080,8,across,4,1,3,"[[4, 1], [4, 2], [4, 3]]",182,initial_domains.json:canonicalByLength:3
439f6a1b3a50d080,9,across,4,5,3,"[[4, 5], [4, 6], [4, 7]]",182,initial_domains.json:canonicalByLength:3
439f6a1b3a50d080,10,across,4,9,3,"[[4, 9], [4, 10], [4, 11]]",182,initial_domains.json:canonicalByLength:3
439f6a1b3a50d080,11,across,5,0,3,"[[5, 0], [5, 1], [5, 2]]",182,initial_domains.json:canonicalByLength:3
439f6a1b3a50d080,12,across,5,4,3,"[[5, 4], [5, 5], [5, 6]]",182,initial_domains.json:canonicalByLength:3
439f6a1b3a50d080,13,across,5,8,5,"[[5, 8], [5, 9], [5, 10], [5, 11], [5, 12]]",398,initial_domains.json:canonicalByLength:5
439f6a1b3a50d080,14,across,6,0,6,"[[6, 0], [6, 1], [6, 2], [6, 3], [6, 4], [6, 5]]",408,initial_domains.json:canonicalByLength:6
439f6a1b3a50d080,15,across,6,7,6,"[[6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12]]",408,initial_domains.json:canonicalByLength:6
439f6a1b3a50d080,16,across,7,0,5,"[[7, 0], [7, 1], [7, 2], [7, 3], [7, 4]]",398,initial_domains.json:canonicalByLength:5
439f6a1b3a50d080,17,across,7,6,3,"[[7, 6], [7, 7], [7, 8]]",182,initial_domains.json:canonicalByLength:3
439f6a1b3a50d080,18,across,7,10,3,"[[7, 10], [7, 11], [7, 12]]",182,initial_domains.json:canonicalByLength:3
439f6a1b3a50d080,19,across,8,1,3,"[[8, 1], [8, 2], [8, 3]]",182,initial_domains.json:canonicalByLength:3
