priority,category,english,arabic,source_ids,reason,suggestion
"3","translation-review","ORGANISATIONS","منظمات","h3777:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","ORGANISATIONS","المنظمات","h3777:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","ORGANISATIONS","منظمات | المنظمات","h3777:t0 h3777:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","ORGANISATIONS","منظمات | المنظمات","h3777:t0 h3777:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","PLANE","الطائرة","h3778:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PLANE","طائرة","h3778:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","PLANE","الطائرة | طائرة","h3778:t0 h3778:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","PLANE","طائرة | الطائرة","h3778:t1 h3778:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","EXPLAINED","شرح","h3779:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SEED","البذور","h3780:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","SEED","بذرة","h3780:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","SEED","البذور | بذرة","h3780:t0 h3780:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","PROGRAMMES","برامج","h3781:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","PROGRAMMES","البرامج","h3781:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","PROGRAMMES","برامج | البرامج","h3781:t0 h3781:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","PROGRAMMES","برامج | البرامج","h3781:t0 h3781:t1","Possible bare/definite article variant; both retained",""
"3","translation-review","DESIRE","رغب","h3782:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DESIRE","رغبه","h3782:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DESIRE","الرغبة","h3782:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","DESIRE","رغبة","h3782:t3","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","DESIRE","رغب | رغبه | الرغبة | رغبة","h3782:t0 h3782:t1 h3782:t2 h3782:t3","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","DESIRE","رغبة | الرغبة","h3782:t3 h3782:t2","Possible bare/definite article variant; both retained",""
"3","translation-review","EXPERTISE","الخبرات","h3783:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","EXPERTISE","الخبرة","h3783:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","EXPERTISE","الخبرات | الخبرة","h3783:t0 h3783:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","MECHANISM","الالية","h3784:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MECHANISM","الية","h3784:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MECHANISM","آلية","h3784:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","MECHANISM","الالية | الية | آلية","h3784:t0 h3784:t1 h3784:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","MECHANISM","الية | الالية","h3784:t1 h3784:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","CAMPING","التخييم","h3785:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","CAMPING","يخيم","h3785:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","CAMPING","التخييم | يخيم","h3785:t0 h3785:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","JEWELLERY","المجوهرات","h3786:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","JEWELLERY","مجوهرات","h3786:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","JEWELLERY","جواهر","h3786:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","JEWELLERY","المجوهرات | مجوهرات | جواهر","h3786:t0 h3786:t1 h3786:t2","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","article-variant","JEWELLERY","مجوهرات | المجوهرات","h3786:t1 h3786:t0","Possible bare/definite article variant; both retained",""
"3","translation-review","MEETS","يلتقي","h3787:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","MEETS","تجتمع","h3787:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","multiple-meanings","MEETS","يلتقي | تجتمع","h3787:t0 h3787:t1","Alternative relationships preserved; choose preferred forms only after sense review",""
"3","translation-review","WELFARE","رفاه","h3788:t0","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","WELFARE","رفاهية","h3788:t1","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","translation-review","WELFARE","الرفاه","h3788:t2","Register/accuracy and direction suitability need human review; preferences left unset",""
"3","over-13-cells","WELFARE","الرعاية الاجتماعية","h3788:t3","English or derived Arabic answer exceeds maximum grid size; display is preserved",""
