"id","size","mode","length","pattern","failedSeeds","recurring","selectedTarget","before","after","addedAnswers","zeroToSupported","remainsZero","criticalToHealthy"
"6db159b3d6005f01","13","ar_to_en","6","???D??","[5]","false","false","1","5","[""RANDOM"",""GENDER"",""WONDER"",""FINDER""]","false","false","true"
"6db7fb6878ef2687","11","ar_to_en","4","S?Y?","[12]","false","false","1","1","[]","false","false","false"
"6db854bda8933714","13","ar_to_en","3","??U","[15]","false","false","1","1","[]","false","false","false"
"6db918cdaed7ea0c","11","ar_to_en","4","?Y?S","[24]","false","false","1","1","[]","false","false","false"
"6dbba471f261b4fa","11","ar_to_en","5","??L??","[16]","false","false","1","1","[]","false","false","false"
"6dc0b006dab64298","13","ar_to_en","13","??E??????????","[2]","false","false","1","1","[]","false","false","false"
"6dc255db372f011c","11","ar_to_en","11","?????????U?","[5]","false","false","1","2","[""SUGGESTIONS""]","false","false","false"
"6dd5d3d852a5103c","13","ar_to_en","3","?O?","[15]","false","false","1","1","[]","false","false","false"
"6dd5fba6401b67de","13","ar_to_en","13","??????????L??","[3]","false","false","1","1","[]","false","false","false"
"6ddd0b66503c7331","13","ar_to_en","13","??I??????????","[23]","false","false","1","1","[]","false","false","false"
"6dde95fe0ad03ceb","11","ar_to_en","5","???B?","[5]","false","false","1","4","[""ABUSE"",""CLUBS"",""DOUBT""]","false","false","false"
"6de56f530ebf08ea","11","ar_to_en","3","?T?","[10]","false","false","1","1","[]","false","false","false"
"6de729681273f5c4","13","ar_to_en","13","??L??????????","[17]","false","false","1","1","[]","false","false","false"
"6ded7a10c548b1c6","13","ar_to_en","3","ON?","[23]","false","false","1","1","[]","false","false","false"
"6df4528e25806fc5","13","ar_to_en","3","?PS","[10]","false","false","1","1","[]","false","false","false"
"6df53b93cddf9ce9","11","ar_to_en","3","CR?","[1]","false","false","1","1","[]","false","false","false"
"6df95c2b71b031b4","13","ar_to_en","3","S??","[15]","false","false","1","1","[]","false","false","false"
"6e064dc7472180b2","13","ar_to_en","13","?????????????","[13]","false","false","1","1","[]","false","false","false"
"6e0e95094919af39","11","ar_to_en","6","??I???","[9]","false","false","1","3","[""ORIGIN"",""TRIPLE""]","false","false","false"
"6e10a0862561b3bd","13","ar_to_en","3","?T?","[29]","false","false","1","1","[]","false","false","false"
"6e1add36fdcb23b9","13","ar_to_en","13","??A??????????","[28]","false","false","1","1","[]","false","false","false"
"6e2835482042d7fa","13","ar_to_en","4","????","[13]","false","false","1","1","[]","false","false","false"
"6e43987ea844a819","13","ar_to_en","13","??S??????????","[28]","false","false","1","1","[]","false","false","false"
"6e47525f884e4d92","13","ar_to_en","5","??X??","[29]","false","false","1","4","[""TAXES"",""BOXES"",""MIXED""]","false","false","false"
"6e48ee4f359f3ad5","13","ar_to_en","13","??L??????????","[12]","false","false","1","1","[]","false","false","false"
"6e5309d9eeb8a2ee","11","ar_to_en","5","??E??","[16]","false","false","1","2","[""IDEAL""]","false","false","false"
"6e555ca6b045273d","11","ar_to_en","11","??L????????","[21]","false","false","1","2","[""COLLECTIONS""]","false","false","false"
"6e6d518a9c914c1a","13","ar_to_en","3","?IA","[29]","false","false","1","1","[]","false","false","false"
"6e7af53ca1b36c9d","13","ar_to_en","6","?????D","[13]","false","false","1","1","[]","false","false","false"
"6e808d04456eaafb","11","ar_to_en","6","??M?R?","[1]","false","false","1","1","[]","false","false","false"
"6e851bbb8e5a23f9","13","ar_to_en","13","??N??????????","[12]","false","false","1","1","[]","false","false","false"
"6eb6b0b26399d237","11","ar_to_en","3","?ID","[14]","false","false","1","1","[]","false","false","false"
"6ebfb800f2ad9cf0","13","ar_to_en","7","???????","[11]","false","false","1","1","[]","false","false","false"
"6ec17abda94fe4d6","13","ar_to_en","13","??????????T??","[13]","false","false","1","1","[]","false","false","false"
"6ed66c1cdc5cf55e","13","ar_to_en","3","?U?","[3]","false","false","1","1","[]","false","false","false"
"6ee6638db4714f42","11","ar_to_en","3","PA?","[28]","false","false","1","1","[]","false","false","false"
"6f0581730008a9d1","13","ar_to_en","13","?????????????","[19]","false","false","1","1","[]","false","false","false"
"6f0b37620e2f4efa","13","ar_to_en","3","?C?","[24]","false","false","1","1","[]","false","false","false"
"6f18dbf51651227a","13","ar_to_en","8","?EN??SE?","[10]","false","false","1","1","[]","false","false","false"
"6f1e70ef1acaeb2f","13","ar_to_en","3","?T?","[29]","false","false","1","1","[]","false","false","false"
"6f2348f399d55e86","11","ar_to_en","11","???????????","[24]","false","false","1","1","[]","false","false","false"
"6f30393c58f391f2","11","ar_to_en","5","?????","[27]","false","false","1","1","[]","false","false","false"
"6f31172e1c473c2b","11","ar_to_en","3","?NN","[9]","false","false","1","1","[]","false","false","false"
"6f43c9fc8fbbb438","11","ar_to_en","7","???????","[16]","false","false","1","1","[]","false","false","false"
"6f51250a79e11c3f","11","ar_to_en","3","?AE","[20]","false","false","1","1","[]","false","false","false"
"6f567945f09aeb00","13","ar_to_en","3","???","[3]","false","false","1","1","[]","false","false","false"
"6f6b6c8e541d42ff","11","ar_to_en","3","DIE","[20]","false","false","1","1","[]","false","false","false"
"6f6efb45d542e720","13","ar_to_en","13","??S??????????","[16]","false","false","1","1","[]","false","false","false"
"6f6fb201ad069a6c","11","ar_to_en","5","?????","[1]","false","false","1","1","[]","false","false","false"
"6f712a6fe1f0cbdd","11","ar_to_en","3","???","[7]","false","false","1","1","[]","false","false","false"
"6f7c953f92481682","11","ar_to_en","3","O??","[26]","false","false","1","1","[]","false","false","false"
"6f7f06dc32d718e5","13","ar_to_en","5","?????","[5]","false","false","1","1","[]","false","false","false"
"6f805d0180f5edf2","13","ar_to_en","4","??P?","[26]","false","false","1","1","[]","false","false","false"
"6f9a2ce6c2ae5123","13","ar_to_en","3","LI?","[4]","false","false","1","1","[]","false","false","false"
"6faaa1478f07394c","13","ar_to_en","5","?????","[22]","false","false","1","1","[]","false","false","false"
"6fbc9c8a3be9ee31","11","ar_to_en","3","O?E","[20]","false","false","1","1","[]","false","false","false"
"6fbfc1b867bedb93","11","ar_to_en","7","PR?????","[27]","false","false","1","1","[]","false","false","false"
"6fc2a461083e2171","11","ar_to_en","11","????????I??","[1]","false","false","1","1","[]","false","false","false"
"6fc6dd23efcabf06","13","ar_to_en","13","??????????P??","[16]","false","false","1","1","[]","false","false","false"
"6fc72961b830840b","13","ar_to_en","13","??L??????????","[15]","false","false","1","1","[]","false","false","false"
"6fcbf70c96de6ef9","13","ar_to_en","12","??????????N?","[5]","false","false","1","2","[""INSTITUTIONS""]","false","false","false"
"6fcd05f0eea11233","13","ar_to_en","13","?C???????????","[9]","false","false","1","1","[]","false","false","false"
"6fde6cdf4ea97f45","13","ar_to_en","3","???","[14]","false","false","1","1","[]","false","false","false"
"6ff5452a378c869c","13","ar_to_en","3","??O","[29]","false","false","1","1","[]","false","false","false"
"6ff9e999f6c2bca4","11","ar_to_en","6","??AN??","[10]","false","false","1","1","[]","false","false","false"
"6ffb6d630d32c8ae","11","ar_to_en","11","????????C??","[22]","false","false","1","3","[""EXPERIENCES"",""RECRUITMENT""]","false","false","false"
"70083a99b9cdad6e","13","ar_to_en","13","??N?????A????","[26]","false","false","1","1","[]","false","false","false"
"700f922f8dbbf52e","13","ar_to_en","4","????","[15]","false","false","1","1","[]","false","false","false"
"701cb1ac3b4c1c1a","13","ar_to_en","4","A???","[6]","false","false","1","1","[]","false","false","false"
"701d6e6079ef7dbe","11","ar_to_en","3","IN?","[1]","false","false","1","1","[]","false","false","false"
"7030ee1d667aeaaa","11","ar_to_en","11","????????IT?","[10]","false","false","1","1","[]","false","false","false"
"703742380e27d011","11","ar_to_en","6","??????","[12]","false","false","1","2","[""ASSETS""]","false","false","false"
"703c8a4c494121c6","13","ar_to_en","13","??N?M?C?U????","[6]","false","false","1","1","[]","false","false","false"
"7040bd74e3c52a4c","13","ar_to_en","13","??????????I??","[30]","false","false","1","1","[]","false","false","false"
"705db85850001205","11","ar_to_en","7","???????","[10]","false","false","1","1","[]","false","false","false"
"705dd0287b0304ee","11","ar_to_en","4","????","[22]","false","false","1","2","[""WIRE""]","false","false","false"
"705e6e596d2f7f83","11","ar_to_en","6","??R???","[12]","false","false","1","2","[""CORNER""]","false","false","false"
"705e960171dbf9ae","11","ar_to_en","4","?C??","[1]","false","false","1","1","[]","false","false","false"
"706efc01194196fe","13","ar_to_en","3","I??","[5]","false","false","1","1","[]","false","false","false"
"707694eafce3ba63","13","ar_to_en","5","R???A","[7]","false","false","1","1","[]","false","false","false"
"7077c01df5730d99","13","ar_to_en","3","?WT","[16]","false","false","1","1","[]","false","false","false"
"707da216ad8d9ff9","13","ar_to_en","7","?SN????","[24]","false","false","1","1","[]","false","false","false"
"709134bcd77a298d","13","ar_to_en","13","??S??????????","[29]","false","false","1","1","[]","false","false","false"
"7093a6120936c39b","11","ar_to_en","5","??I??","[2]","false","false","1","1","[]","false","false","false"
"70a6b6c4d85ce221","13","ar_to_en","13","??D??????????","[29]","false","false","1","1","[]","false","false","false"
"70c205990f2bcf41","13","ar_to_en","8","????????","[10]","false","false","1","1","[]","false","false","false"
"70d8e8dce406a565","13","ar_to_en","13","??????N???V??","[8]","false","false","1","1","[]","false","false","false"
"70da12ee8f1502f0","13","ar_to_en","13","??E??????????","[1]","false","false","1","1","[]","false","false","false"
"70e093d882d14da7","13","ar_to_en","13","?????????????","[17]","false","false","1","1","[]","false","false","false"
"70ebf813b5ca174b","11","ar_to_en","3","???","[9]","false","false","1","2","[""PIE""]","false","false","false"
"70ecfb460711f2ec","13","ar_to_en","6","??M?E?","[24]","false","false","1","1","[]","false","false","false"
"70f32e113726c655","13","ar_to_en","3","?RT","[5]","false","false","1","1","[]","false","false","false"
"70ffdcb7f51a6548","13","ar_to_en","13","?????????????","[11]","false","false","1","1","[]","false","false","false"
"7104f214841ecfa8","13","ar_to_en","7","??O????","[24]","false","false","1","1","[]","false","false","false"
"710bc00fad13f6eb","13","ar_to_en","13","??L??????????","[15]","false","false","1","1","[]","false","false","false"
"71139e7a0c8825cc","11","ar_to_en","5","????L","[25]","false","false","1","1","[]","false","false","false"
"7119d47dbd9c1288","13","ar_to_en","5","??R??","[5]","false","false","1","1","[]","false","false","false"
"71271539048e9752","13","ar_to_en","3","?T?","[23]","false","false","1","1","[]","false","false","false"
"7128166163032849","11","ar_to_en","5","??T??","[3]","false","false","1","1","[]","false","false","false"
"7130ff914045a79d","13","ar_to_en","3","?HO","[20]","false","false","1","1","[]","false","false","false"
"713c7b69d688f889","13","ar_to_en","13","??????????T??","[4]","false","false","1","1","[]","false","false","false"
"713fd0721e0338e3","13","ar_to_en","5","???MI","[23]","false","false","1","1","[]","false","false","false"
"7140d68791387861","13","ar_to_en","13","??????T??????","[18]","false","false","1","1","[]","false","false","false"
"71543e9c9a565ff0","13","ar_to_en","13","??????????N??","[5]","false","false","1","1","[]","false","false","false"
"71550268fd23bb0d","11","ar_to_en","5","?????","[25]","false","false","1","1","[]","false","false","false"
"715a64ffe7e505bf","13","ar_to_en","13","????????I????","[8]","false","false","1","1","[]","false","false","false"
"715e73b21bd1f47b","13","ar_to_en","3","A??","[14]","false","false","1","1","[]","false","false","false"
"71618236b2814aea","13","ar_to_en","3","???","[22]","false","false","1","1","[]","false","false","false"
"71685315e121415a","11","ar_to_en","11","????????O??","[27]","false","false","1","4","[""PROCEEDINGS"",""CONNECTIONS"",""CONTRACTORS""]","false","false","false"
"717854a018517b31","11","ar_to_en","3","???","[26]","false","false","1","1","[]","false","false","false"
"718e4422253e77e5","13","ar_to_en","13","??T??????????","[1]","false","false","1","1","[]","false","false","false"
"719541141bd974c3","11","ar_to_en","6","??????","[24]","false","false","1","2","[""OLDEST""]","false","false","false"
"719bcc3915b23882","13","ar_to_en","8","?????P??","[27]","false","false","1","2","[""SEPARATE""]","false","false","false"
"71ac1de9b12c4c71","13","ar_to_en","13","??????????D??","[5]","false","false","1","1","[]","false","false","false"
"71adffaaa3a9accd","11","ar_to_en","3","R??","[1]","false","false","1","1","[]","false","false","false"
"71b7613627c6efcd","13","ar_to_en","3","?F?","[8]","false","false","1","1","[]","false","false","false"
"71c0d0d25d006483","13","ar_to_en","4","I??M","[29]","false","false","1","1","[]","false","false","false"
"71ccddd9e667bf9a","13","ar_to_en","9","??M??????","[19]","false","false","1","1","[]","false","false","false"
"71d0ffe97cc984ef","13","ar_to_en","6","??????","[2]","false","false","1","5","[""ORANGE"",""AGENDA"",""IGNORE"",""INVEST""]","false","false","true"
"71d5ac37bdc7fe2f","11","ar_to_en","7","???????","[25]","false","false","1","1","[]","false","false","false"
"71dd54cfd6e952b9","11","ar_to_en","7","N??????","[25]","false","false","1","1","[]","false","false","false"
"71f1c4e760c1874a","13","ar_to_en","3","?RT","[5]","false","false","1","1","[]","false","false","false"
"7217c011837319af","13","ar_to_en","13","??L??????????","[27]","false","false","1","1","[]","false","false","false"
"7231c78d7efb8591","11","ar_to_en","11","D?VE?O?MENT","[9]","false","false","1","1","[]","false","false","false"
"723c8c4486fad8cb","13","ar_to_en","5","??U??","[3]","false","false","1","1","[]","false","false","false"
"7261795300a5b2b7","13","ar_to_en","5","?FF??","[30]","false","false","1","1","[]","false","false","false"
"726399003eaf7239","13","ar_to_en","13","??????????S??","[17]","false","false","1","1","[]","false","false","false"
"727bb7dd02c938ec","13","ar_to_en","3","???","[23]","false","false","1","1","[]","false","false","false"
"7282c0a4f7f78bf1","13","ar_to_en","13","??N??????????","[17]","false","false","1","1","[]","false","false","false"
