"seed","size","mode","template","attempt","row","col","direction","length","pattern","constraints","liveDomain","fullPoolMatches","fullPoolUnused","sampledUnused","reason","observerReason"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","1","0","across","3","??O","[{""position"":0,""characters"":[""A"",""E"",""K"",""N"",""W""]},{""position"":1,""characters"":[""D"",""I"",""O""]},{""position"":2,""characters"":[""O""]}]","0","0","0","0","full-pool support absent","arc-support"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","2","0","across","13","??V??????????","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""V""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""U"",""Y""]}]","0","1","0","0","used-word exhaustion","arc-support"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","5","1","down","7","?????D?","[{""position"":0,""characters"":[""A"",""E"",""I"",""R"",""U""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""N"",""O"",""T"",""U"",""W""]},{""position"":2,""characters"":[""C"",""D"",""E"",""H"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""V"",""W""]},{""position"":3,""characters"":[""A"",""C"",""E"",""M"",""T"",""Y""]},{""position"":4,""characters"":[""C"",""K"",""L"",""N""]},{""position"":5,""characters"":[""D""]},{""position"":6,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""O"",""S"",""T"",""U""]}]","0","0","0","0","full-pool support absent","arc-support"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","5","5","down","8","??U??T??","[{""position"":0,""characters"":[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H"",""I"",""K"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""V"",""W"",""Y""]},{""position"":1,""characters"":[""A"",""B"",""C"",""D"",""E"",""F"",""H"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":2,""characters"":[""U""]},{""position"":3,""characters"":[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H"",""I"",""J"",""K"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""W"",""Y""]},{""position"":4,""characters"":[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H"",""I"",""J"",""K"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""V"",""W"",""Y""]},{""position"":5,""characters"":[""T""]},{""position"":6,""characters"":[""A"",""E"",""I"",""N"",""R"",""S"",""T"",""V""]},{""position"":7,""characters"":[""A"",""E"",""I"",""L"",""N"",""O"",""R"",""S"",""T"",""U"",""V""]}]","0","0","0","0","full-pool support absent","arc-support"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","2","3","down","3","I??","[{""position"":0,""characters"":[""I""]},{""position"":1,""characters"":[""A"",""D"",""E"",""F"",""G"",""H"",""K"",""L"",""N"",""P"",""R"",""S"",""T"",""W"",""Y""]},{""position"":2,""characters"":[""A"",""E"",""I"",""O"",""U""]}]","0","0","0","0","full-pool support absent","arc-support"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","0","1","down","4","??A?","[{""position"":0,""characters"":[""A"",""O"",""R"",""U""]},{""position"":1,""characters"":[""A"",""C"",""E"",""G"",""H"",""I"",""N"",""R"",""S"",""T"",""U"",""Y""]},{""position"":2,""characters"":[""A""]},{""position"":3,""characters"":[""A"",""E""]}]","0","0","0","0","full-pool support absent","arc-support"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","2","0","across","13","??S??????????","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""S""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""T"",""V""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""U"",""Y""]}]","0","1","0","0","used-word exhaustion","arc-support"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","2","3","down","3","R??","[{""position"":0,""characters"":[""R""]},{""position"":1,""characters"":[""C"",""D"",""F"",""G"",""H"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""W"",""Y""]},{""position"":2,""characters"":[""A"",""E"",""I"",""O"",""U""]}]","0","0","0","0","full-pool support absent","arc-support"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","10","0","across","13","??P??????????","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""P""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""M"",""N"",""O"",""R"",""T"",""V""]},{""position"":11,""characters"":[""A"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","0","1","0","0","used-word exhaustion","arc-support"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","10","0","across","13","??A??????????","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""A""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""C"",""D"",""E"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""T"",""V""]},{""position"":11,""characters"":[""A"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","0","1","0","0","used-word exhaustion","arc-support"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","2","0","across","13","??A??????????","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""A""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""X""]},{""position"":8,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""C"",""D"",""E"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""V""]},{""position"":11,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""U"",""Y""]}]","0","1","0","0","used-word exhaustion","arc-support"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","0","10","down","13","??I???????I??","[{""position"":0,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""I"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":2,""characters"":[""I""]},{""position"":3,""characters"":[""A"",""C"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""S"",""T"",""U""]},{""position"":4,""characters"":[""A"",""C"",""E"",""F"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""E"",""F"",""G"",""I"",""L"",""M"",""N"",""P"",""R"",""S"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""L"",""N"",""O"",""S"",""T"",""U""]},{""position"":7,""characters"":[""A"",""C"",""D"",""E"",""F"",""G"",""I"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":8,""characters"":[""A"",""C"",""E"",""I"",""M"",""N"",""O"",""R"",""T"",""U""]},{""position"":9,""characters"":[""A"",""D"",""E"",""F"",""I"",""M"",""N"",""O"",""P"",""R"",""S"",""T"",""U""]},{""position"":10,""characters"":[""I""]},{""position"":11,""characters"":[""A"",""D"",""E"",""L"",""N"",""O"",""P"",""R"",""T"",""U"",""V""]},{""position"":12,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""L"",""N"",""O"",""P"",""R"",""S"",""T"",""U"",""Y""]}]","0","0","0","0","full-pool support absent","arc-support"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","0","11","down","6","??N???","[{""position"":0,""characters"":[""A"",""E"",""I"",""O""]},{""position"":1,""characters"":[""A"",""C"",""D"",""E"",""G"",""I"",""N"",""O"",""T"",""W""]},{""position"":2,""characters"":[""N""]},{""position"":3,""characters"":[""E"",""G"",""I"",""O"",""R""]},{""position"":4,""characters"":[""A"",""E"",""I"",""O""]},{""position"":5,""characters"":[""A"",""C"",""E"",""O"",""P"",""R"",""W""]}]","0","0","0","0","full-pool support absent","arc-support"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","0","11","down","6","??N?L?","[{""position"":0,""characters"":[""A"",""E"",""I"",""L"",""O""]},{""position"":1,""characters"":[""C"",""D"",""E"",""G"",""I"",""N"",""O"",""T"",""W""]},{""position"":2,""characters"":[""N""]},{""position"":3,""characters"":[""N"",""R""]},{""position"":4,""characters"":[""L""]},{""position"":5,""characters"":[""A"",""C"",""E"",""O"",""P"",""R""]}]","0","0","0","0","full-pool support absent","arc-support"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","0","1","down","4","??A?","[{""position"":0,""characters"":[""A"",""E"",""R""]},{""position"":1,""characters"":[""G"",""I"",""R"",""T""]},{""position"":2,""characters"":[""A""]},{""position"":3,""characters"":[""B"",""M""]}]","0","0","0","0","full-pool support absent","arc-support"
"4","13","ar_to_en","1110111100111/1110111101111/1111111111111/0111001111111/0011101110111/1110111110111/1111110011100/1111111001110/0111011101111/1110011110111/1111111111111/1111111011110/0011111001110","29","0","10","down","13","??O??????????","[{""position"":0,""characters"":[""A"",""E"",""G"",""I"",""L"",""N"",""R"",""S"",""T""]},{""position"":1,""characters"":[""A"",""N"",""O"",""T"",""V""]},{""position"":2,""characters"":[""O""]},{""position"":3,""characters"":[""A"",""D"",""E"",""I"",""M"",""O"",""S"",""T""]},{""position"":4,""characters"":[""A"",""I"",""M"",""N"",""R"",""T"",""U""]},{""position"":5,""characters"":[""A"",""C"",""E"",""I"",""N"",""P"",""R"",""T"",""U""]},{""position"":6,""characters"":[""A"",""B"",""C"",""H"",""I"",""S"",""T"",""U""]},{""position"":7,""characters"":[""C"",""E"",""F"",""G"",""I"",""N"",""S"",""T""]},{""position"":8,""characters"":[""I"",""M"",""N"",""R"",""U""]},{""position"":9,""characters"":[""E"",""F"",""I"",""M"",""O"",""P"",""T""]},{""position"":10,""characters"":[""D"",""M"",""N"",""R"",""T""]},{""position"":11,""characters"":[""A"",""D"",""E"",""N"",""O"",""T""]},{""position"":12,""characters"":[""A"",""C"",""E"",""I"",""L"",""P"",""S"",""U""]}]","0","1","0","0","used-word exhaustion","arc-support"
