"headwordIndex","translationIndex","english","original","status","register","confidence","allowedForEnToAr","allowedForArToEn","preferredForEnToAr","preferredForArToEn","partOfSpeech","reasonCode","reason","reviewer","sources","sourceId","referenceArabic","referenceConflict","sense"
"728","5","DONE","أُنجز","approved","msa","high","true","true","true","true","verb/adjective","natural-preferred","DONE — أُنجز: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","728:5","أُنجز","false",""
"729","0","TECHNICAL","تقنية","approved","msa","high","true","true","false","false","adjective","valid-alternative","TECHNICAL — تقنية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","729:0","التقنية","false",""
"729","1","TECHNICAL","تقني","approved","msa","high","true","true","true","true","adjective","natural-preferred","TECHNICAL — تقني: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","729:1","التقنية","false",""
"729","2","TECHNICAL","فني","approved","msa","high","true","true","false","false","adjective","valid-alternative","TECHNICAL — فني: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","729:2","التقنية","false",""
"729","3","TECHNICAL","التقنية","approved","msa","high","true","true","false","false","adjective","valid-alternative","TECHNICAL — التقنية: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","729:3","التقنية","false",""
"730","0","WINDOW","نافذة","approved","msa","high","true","true","true","true","noun","natural-preferred","WINDOW — نافذة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","730:0","نافذة","false",""
"730","1","WINDOW","النافذة","approved","msa","high","true","true","false","false","noun","valid-alternative","WINDOW — النافذة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","730:1","نافذة","false",""
"733","0","REGION","الاقليم","review","msa","medium","","","","","noun","orthography-review","REGION — الاقليم: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","733:0","المنطقة","false",""
"733","1","REGION","اقليم","review","msa","medium","","","","","noun","orthography-review","REGION — اقليم: Recognizable MSA expression with a spelling/hamza/letter or editorial defect. Preserve the original text and defer repair; not classified as dialect for spelling alone.","AI-assisted linguistic review","[]","733:1","المنطقة","false",""
"733","2","REGION","منطقة","approved","msa","high","true","true","true","true","noun","natural-preferred","REGION — منطقة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","733:2","المنطقة","false",""
"733","3","REGION","المنطقة","approved","msa","high","true","true","false","false","noun","valid-alternative","REGION — المنطقة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","733:3","المنطقة","false",""
"734","0","ISLAND","الجزيرة","approved","msa","high","true","true","false","false","noun","valid-alternative","ISLAND — الجزيرة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","734:0","الجزيرة","false",""
"734","1","ISLAND","جزيرة","approved","msa","high","true","true","true","true","noun","natural-preferred","ISLAND — جزيرة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","734:1","الجزيرة","false",""
"735","0","RECORD","سجل","approved","msa","high","true","true","true","true","noun/verb","natural-preferred","RECORD — سجل: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","735:0","سجل","false",""
"735","1","RECORD","تسجيل","approved","msa","high","true","true","false","false","noun/verb","valid-alternative","RECORD — تسجيل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","735:1","سجل","false",""
"735","2","RECORD","السجل","approved","msa","high","true","true","false","false","noun/verb","valid-alternative","RECORD — السجل: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","735:2","سجل","false",""
"736","0","DIRECT","مباشرة","approved","msa","high","true","true","false","false","adjective/verb/adverb","valid-alternative","DIRECT — مباشرة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","736:0","مباشرة","false",""
"736","1","DIRECT","مباشر","approved","msa","high","true","true","true","true","adjective/verb/adverb","natural-preferred","DIRECT — مباشر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","736:1","مباشرة","false",""
"736","2","DIRECT","المباشر","approved","msa","high","true","true","false","false","adjective/verb/adverb","valid-alternative","DIRECT — المباشر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","736:2","مباشرة","false",""
"738","0","CONFERENCE","مؤتمر","approved","msa","high","true","true","true","true","noun","natural-preferred","CONFERENCE — مؤتمر: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","738:0","المؤتمر","false",""
"738","1","CONFERENCE","المؤتمر","approved","msa","high","true","true","false","false","noun","valid-alternative","CONFERENCE — المؤتمر: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","738:1","المؤتمر","false",""
"739","0","ENVIRONMENT","البيئة","approved","msa","high","true","true","false","false","noun","valid-alternative","ENVIRONMENT — البيئة: Valid natural MSA equivalent or grammatical/article variant. Allowed in both directions; nonpreference is not exclusion.","AI-assisted linguistic review","[]","739:0","البيئة","false",""
"739","1","ENVIRONMENT","بيئة","approved","msa","high","true","true","true","true","noun","natural-preferred","ENVIRONMENT — بيئة: Natural learner-facing equivalent for this English sense; preferred in both directions. Valid synonyms remain allowed.","AI-assisted linguistic review","[]","739:1","البيئة","false",""
