"sourceId","english","original","categories","status","register","confidence","reasonCode","reason","proposedReplacement","applied","reviewer","sources","headwordIndex","translationIndex","beforeStatus","beforeRegister","finalArabic","beforeGrid","afterGrid","metadataChanged","repetitionAssessment"
"h5320:t0","ADVERSE","السلبية السلبية","[""repeated-word""]","review","uncertain","medium","unresolved-sense","Removing repetition alone does not settle the word sense, grammatical form, or whether emphasis was intended; no confident correction applied.","","false","AI-assisted linguistic review","[]","5320","0","review","uncertain","السلبية السلبية","السلبيةالسلبية","السلبيةالسلبية","false","uncertain"
"h5325:t2","DISCHARGE","التفريغ التفريغ","[""repeated-word""]","review","uncertain","medium","unresolved-sense","Removing repetition alone does not settle the word sense, grammatical form, or whether emphasis was intended; no confident correction applied.","","false","AI-assisted linguistic review","[]","5325","2","review","uncertain","التفريغ التفريغ","التفريغالتفريغ","التفريغالتفريغ","false","uncertain"
"h5329:t0","ACUTE","حاد حاد","[""repeated-word""]","approved","msa","high","accidental-repetition","The single form 'حاد' is a natural MSA rendering of the identified ACUTE sense. The second identical word adds no intended meaning here.","حاد","true","AI-assisted linguistic review","[]","5329","0","review","uncertain","حاد","حادحاد","حاد","true","accidental"
"h5336:t1","CAROL","كارول كارول","[""repeated-word""]","review","uncertain","medium","unresolved-sense","CAROL can mean a song or a name; do not simply approve a de-duplicated personal-name rendering.","","false","AI-assisted linguistic review","[]","5336","1","review","uncertain","كارول كارول","كارولكارول","كارولكارول","false","uncertain"
"h5347:t0","RESISTANT","مقاومة مقاومة","[""repeated-word""]","review","uncertain","medium","unresolved-sense","Removing repetition alone does not settle the word sense, grammatical form, or whether emphasis was intended; no confident correction applied.","","false","AI-assisted linguistic review","[]","5347","0","review","uncertain","مقاومة مقاومة","مقاومةمقاومة","مقاومةمقاومة","false","uncertain"
"h5364:t1","PIERRE","بيير بيير","[""repeated-word""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","5364","1","review","uncertain","بيير بيير","بييربيير","بييربيير","true","uncertain"
"h5390:t4","EXTRACT","استخراج استخراج","[""repeated-word""]","rejected","msa","high","redundant-repetition","In this EXTRACT sense, doubling is accidental. The valid counterpart 'استخراج' already exists under this headword, so reject the malformed duplicate without adding another relationship.","استخراج","false","AI-assisted linguistic review","[]","5390","4","review","uncertain","استخراج استخراج","استخراجاستخراج","استخراجاستخراج","true","accidental"
"h5424:t0","ACOUSTIC","الصوتية الصوتية","[""repeated-word""]","review","uncertain","medium","unresolved-sense","Removing repetition alone does not settle the word sense, grammatical form, or whether emphasis was intended; no confident correction applied.","","false","AI-assisted linguistic review","[]","5424","0","review","uncertain","الصوتية الصوتية","الصوتيةالصوتية","الصوتيةالصوتية","false","uncertain"
"h5449:t1","PLANNER","مخطط مخطط","[""repeated-word""]","approved","msa","high","accidental-repetition","The single form 'مخطط' is a natural MSA rendering of the identified PLANNER sense. The second identical word adds no intended meaning here.","مخطط","true","AI-assisted linguistic review","[]","5449","1","review","uncertain","مخطط","مخططمخطط","مخطط","true","accidental"
"h5538:t0","SPECTACULAR","مذهلة مذهلة","[""repeated-word""]","approved","msa","high","accidental-repetition","The single form 'مذهلة' is a natural MSA rendering of the identified SPECTACULAR sense. The second identical word adds no intended meaning here.","مذهلة","true","AI-assisted linguistic review","[]","5538","0","review","uncertain","مذهلة","مذهلةمذهلة","مذهلة","true","accidental"
"h5575:t0","TONER","الحبر الحبر","[""repeated-word""]","review","uncertain","medium","unresolved-sense","Removing repetition alone does not settle the word sense, grammatical form, or whether emphasis was intended; no confident correction applied.","","false","AI-assisted linguistic review","[]","5575","0","review","uncertain","الحبر الحبر","الحبرالحبر","الحبرالحبر","false","uncertain"
"h5597:t2","BARCELONA","برشلونة”","[""possibly-malformed""]","rejected","uncertain","high","geographic-name","The supplied Arabic denotes a geographic proper name, not a general lexical sense; exclude this relationship without rewriting it.","","false","AI-assisted linguistic review","[]","5597","2","review","uncertain","برشلونة”","برشلونة”","برشلونة”","true",""
"h5606:t2","JEWS","اليهود اليهود","[""repeated-word""]","rejected","msa","high","redundant-repetition","The single form 'اليهود' expresses the ordinary JEWS sense; the second identical token adds no intended meaning here. The correct counterpart already exists; reject only the malformed duplicate.","اليهود","false","AI-assisted linguistic review","[]","5606","2","review","uncertain","اليهود اليهود","اليهوداليهود","اليهوداليهود","true","accidental"
"h5648:t0","SUCKING","مص مص","[""repeated-word""]","approved","msa","high","accidental-repetition","The single form 'مص' is a natural MSA rendering of the identified SUCKING sense. The second identical word adds no intended meaning here.","مص","true","AI-assisted linguistic review","[]","5648","0","review","uncertain","مص","مصمص","مص","true","accidental"
"h5698:t0","LYNN","لين لين","[""repeated-word""]","rejected","uncertain","high","personal-or-geographic-name","This relationship renders an identified personal name, surname, month abbreviation/name or geographic proper noun, outside the standard general-vocabulary pool. No spelling rewrite is needed for exclusion.","","false","AI-assisted linguistic review","[]","5698","0","review","uncertain","لين لين","لينلين","لينلين","true","uncertain"
"h5862:t0","AUTOS","السيارات السيارات","[""repeated-word""]","approved","msa","high","accidental-repetition","The single form 'السيارات' expresses the ordinary AUTOS sense; the second identical token adds no intended meaning here. Apply the natural single form.","السيارات","true","AI-assisted linguistic review","[]","5862","0","review","uncertain","السيارات","السياراتالسيارات","السيارات","true","accidental"
"h5865:t1","PERRY","بيري بيري","[""repeated-word""]","review","uncertain","medium","unresolved-sense","Removing repetition alone does not settle the word sense, grammatical form, or whether emphasis was intended; no confident correction applied.","","false","AI-assisted linguistic review","[]","5865","1","review","uncertain","بيري بيري","بيريبيري","بيريبيري","false","uncertain"
"h5883:t1","TAN","تان تان","[""repeated-word""]","review","uncertain","medium","unresolved-sense","Removing repetition alone does not settle the word sense, grammatical form, or whether emphasis was intended; no confident correction applied.","","false","AI-assisted linguistic review","[]","5883","1","review","uncertain","تان تان","تانتان","تانتان","false","uncertain"
