experiment,seed,size,mode,policy,discoveryIndex,rank,slots,lengths,quality,score,viable,attempts,solverMs,signature
"templates48","3","13","ar_to_en","compatibility","11","5","56","{""3"":{""slots"":28,""candidates"":177},""4"":{""slots"":6,""candidates"":178},""5"":{""slots"":3,""candidates"":178},""6"":{""slots"":8,""candidates"":178},""7"":{""slots"":6,""candidates"":178},""9"":{""slots"":1,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","386","1244","true","1","93.04716700001154","0111001110111/0111101111111/1111111111111/1111110011111/1111011110111/0111001110111/0011111111100/1110111001110/1110111101111/1111100111111/1111111111111/1111111011110/1110111001110"
"templates48","3","13","ar_to_en","compatibility","16","6","62","{""3"":{""slots"":40,""candidates"":177},""4"":{""slots"":8,""candidates"":178},""5"":{""slots"":4,""candidates"":178},""6"":{""slots"":4,""candidates"":178},""7"":{""slots"":2,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","386","1066","true","1","93.11208400002215","1110011100111/1110011110111/1111111111111/0011100111111/1111111001110/1110111011100/1110111110111/0011101110111/0111001111111/1111110011100/1111111111111/1110111100111/1110011100111"
"templates48","3","13","ar_to_en","compatibility","18","7","60","{""3"":{""slots"":33,""candidates"":177},""4"":{""slots"":14,""candidates"":178},""5"":{""slots"":4,""candidates"":178},""6"":{""slots"":2,""candidates"":178},""7"":{""slots"":2,""candidates"":178},""13"":{""slots"":5,""candidates"":177}}","386","1066","true","1","93.17333299998427","0111011101110/0111011101111/1111111111111/1111101110111/1110111011100/1110011111100/1111011101111/0011111100111/0011101110111/1110111011111/1111111111111/1111011101110/0111011101110"
"templates48","3","13","ar_to_en","compatibility","31","8","60","{""3"":{""slots"":36,""candidates"":177},""4"":{""slots"":8,""candidates"":178},""5"":{""slots"":4,""candidates"":178},""6"":{""slots"":6,""candidates"":178},""8"":{""slots"":2,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","384","1066","true","1","93.10454100003699","1110111001110/1110111011110/1111111111111/0111001110111/0011111100111/1111110011100/1111110111100/1110011111111/0011101110111/0011111001111/1111111111111/1110011111111/1110011110111"
"templates48","3","13","ar_to_en","compatibility","37","9","62","{""3"":{""slots"":42,""candidates"":177},""4"":{""slots"":8,""candidates"":178},""6"":{""slots"":6,""candidates"":178},""7"":{""slots"":2,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","384","888","true","1","93.13829199998872","0011101110111/0011101110111/1111111111111/1110011101111/1111011101111/0011101110111/0011110111100/1110111011100/1111011101111/1111011100111/1111111111111/1110111011100/1110111011100"
"templates48","3","13","ar_to_en","compatibility","13","10","56","{""3"":{""slots"":30,""candidates"":177},""4"":{""slots"":6,""candidates"":178},""5"":{""slots"":7,""candidates"":178},""6"":{""slots"":4,""candidates"":178},""7"":{""slots"":2,""candidates"":178},""9"":{""slots"":1,""candidates"":178},""11"":{""slots"":2,""candidates"":177},""13"":{""slots"":4,""candidates"":177}}","382","1421","true","1","93.09316699998453","0111011101110/0111111111110/1111111111111/1111110011111/1110011100111/0011101111111/0011111111100/1111111011100/1110011100111/1111100111111/1111111111111/0111111111110/0111011101110"
"templates48","3","13","ar_to_en","compatibility","26","11","61","{""3"":{""slots"":36,""candidates"":177},""4"":{""slots"":13,""candidates"":178},""5"":{""slots"":3,""candidates"":178},""6"":{""slots"":2,""candidates"":178},""7"":{""slots"":3,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","382","1066","true","1","93.01304200000595","1110111001110/1110111101111/1111111111111/0011100111111/0011110011100/1111111011100/1111011101111/1110011100111/1110111110111/0011100111100/1111111111111/1111011101111/1110011100111"
"templates48","3","13","ar_to_en","compatibility","6","12","56","{""3"":{""slots"":26,""candidates"":177},""4"":{""slots"":10,""candidates"":178},""5"":{""slots"":6,""candidates"":178},""6"":{""slots"":4,""candidates"":178},""7"":{""slots"":4,""candidates"":178},""8"":{""slots"":2,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","380","1244","true","1","93.09391700004926","1110111001110/1110111111110/1111111111111/1111001110111/1111111001111/0011111001111/0011110111100/1111001111100/1111001111111/1110111001111/1111111111111/0111111110111/0111001110111"
"templates48","3","13","ar_to_en","compatibility","23","13","55","{""3"":{""slots"":24,""candidates"":177},""4"":{""slots"":8,""candidates"":178},""5"":{""slots"":7,""candidates"":178},""6"":{""slots"":8,""candidates"":178},""7"":{""slots"":1,""candidates"":178},""8"":{""slots"":3,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","380","1244","true","1","93.0224589999998","1110011101110/1110011101111/1111111111111/1111110011111/1111100111100/1111111101110/0011111101111/0011111011111/1110011110111/1111001110111/1111111111111/1111111011100/1110111011100"
"templates48","3","13","ar_to_en","compatibility","39","14","59","{""3"":{""slots"":39,""candidates"":177},""4"":{""slots"":10,""candidates"":178},""6"":{""slots"":1,""candidates"":178},""7"":{""slots"":3,""candidates"":178},""13"":{""slots"":6,""candidates"":177}}","380","888","true","1","93.02183300000615","0011100111100/1111111111111/1111111111111/1110111001111/0011100111100/1111110111100/1111111111111/1110011100111/0111001110111/0011100111100/1111111111111/1110111001111/1110111001111"
"templates48","3","13","ar_to_en","compatibility","19","15","58","{""3"":{""slots"":36,""candidates"":177},""4"":{""slots"":6,""candidates"":178},""5"":{""slots"":1,""candidates"":178},""6"":{""slots"":7,""candidates"":178},""7"":{""slots"":2,""candidates"":178},""8"":{""slots"":1,""candidates"":178},""9"":{""slots"":1,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","378","1422","true","1","93.23754199995892","0111001110111/0111001110111/1111111111111/1110111011100/1111110011100/0011100111111/0011101110111/1110111100111/1110011101110/1111011111100/1111111111111/1111111110111/1110111100111"
"templates48","3","13","ar_to_en","compatibility","7","16","54","{""3"":{""slots"":22,""candidates"":177},""4"":{""slots"":8,""candidates"":178},""5"":{""slots"":13,""candidates"":178},""6"":{""slots"":2,""candidates"":178},""7"":{""slots"":2,""candidates"":178},""8"":{""slots"":2,""candidates"":178},""13"":{""slots"":5,""candidates"":177}}","378","1244","true","1","93.14075000002049","0011111001110/0011111011110/1111111111111/1111011111111/1111011101111/0011101110111/1110111110111/1110111011100/1111011101111/1111111101111/1111111111111/0111101111100/0111001111100"
"templates48","3","13","ar_to_en","compatibility","29","17","54","{""3"":{""slots"":20,""candidates"":177},""4"":{""slots"":10,""candidates"":178},""5"":{""slots"":10,""candidates"":178},""6"":{""slots"":4,""candidates"":178},""7"":{""slots"":4,""candidates"":178},""8"":{""slots"":2,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","378","1244","true","1","93.05391600000439","0011111001111/1111111001111/1111111111111/1111100111100/0111001111111/0111011110111/1110111110111/1110111101110/1111111001110/0011110011111/1111111111111/1111001111111/1111001111100"
"templates48","3","13","ar_to_en","compatibility","35","18","54","{""3"":{""slots"":25,""candidates"":177},""4"":{""slots"":8,""candidates"":178},""5"":{""slots"":6,""candidates"":178},""6"":{""slots"":4,""candidates"":178},""7"":{""slots"":4,""candidates"":178},""8"":{""slots"":2,""candidates"":178},""13"":{""slots"":5,""candidates"":177}}","378","1244","true","1","93.01620899996487","1110111011100/1110111011100/1111111111111/1111111100111/0011100111111/0111001111111/1111111111111/1111111001110/1111110011100/1110011111111/1111111111111/0011101110111/0011101110111"
"templates48","3","13","ar_to_en","compatibility","0","19","56","{""3"":{""slots"":26,""candidates"":177},""4"":{""slots"":6,""candidates"":178},""5"":{""slots"":10,""candidates"":178},""6"":{""slots"":8,""candidates"":178},""7"":{""slots"":2,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","378","1066","true","1","93.03962499997579","1111100111111/1111101111111/1111111111111/0011111011100/0011110011100/1110111101111/1110011100111/1111011110111/0011100111100/0011101111100/1111111111111/1111111011111/1111110011111"
"templates48","3","13","ar_to_en","compatibility","17","20","56","{""3"":{""slots"":30,""candidates"":177},""4"":{""slots"":6,""candidates"":178},""5"":{""slots"":8,""candidates"":178},""6"":{""slots"":2,""candidates"":178},""8"":{""slots"":6,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","378","1066","true","1","93.11308300000383","0111011100111/1111111100111/1111111111111/1111100111100/0111001111100/1111011110111/1110111110111/1110111101111/0011111001110/0011110011111/1111111111111/1110011111111/1110011101110"
"templates48","3","13","ar_to_en","compatibility","44","21","60","{""3"":{""slots"":28,""candidates"":177},""4"":{""slots"":18,""candidates"":178},""5"":{""slots"":10,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","378","710","true","1","93.08141700003762","1110011100111/1110111100111/1111111111111/0011110011111/1111001111100/1111001111100/1110111110111/0011111001111/0011111001111/1111100111100/1111111111111/1110011110111/1110011100111"
"templates48","3","13","ar_to_en","compatibility","14","22","54","{""3"":{""slots"":26,""candidates"":177},""4"":{""slots"":6,""candidates"":178},""5"":{""slots"":7,""candidates"":178},""6"":{""slots"":6,""candidates"":178},""7"":{""slots"":1,""candidates"":178},""8"":{""slots"":1,""candidates"":178},""9"":{""slots"":2,""candidates"":178},""10"":{""slots"":1,""candidates"":177},""13"":{""slots"":4,""candidates"":177}}","376","1599","true","1","93.07387500000186","0011110011111/1111110011111/1111111111111/1111001111100/0111011101110/1110111001111/1111111110111/1111101110111/1111100111111/1110111001111/1111111111111/0011111111100/0011100111100"
"templates48","3","13","ar_to_en","compatibility","5","23","55","{""3"":{""slots"":27,""candidates"":177},""4"":{""slots"":10,""candidates"":178},""5"":{""slots"":4,""candidates"":178},""6"":{""slots"":4,""candidates"":178},""7"":{""slots"":4,""candidates"":178},""8"":{""slots"":1,""candidates"":178},""13"":{""slots"":5,""candidates"":177}}","376","1244","true","1","93.0769169999985","1110011111100/1110011111100/1111111111111/0011111100111/1111101110111/1111001111100/1111011111111/0011111001111/0011111001111/1110111111100/1111111111111/1111011110111/0111011100111"
"templates48","3","13","ar_to_en","compatibility","47","24","54","{""3"":{""slots"":23,""candidates"":177},""4"":{""slots"":7,""candidates"":178},""5"":{""slots"":7,""candidates"":178},""6"":{""slots"":9,""candidates"":178},""7"":{""slots"":2,""candidates"":178},""8"":{""slots"":2,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","376","1244","true","1","93.02762499998789","1111110011100/1111110011100/1111111111111/0111001111111/1110011111111/1111110011111/1111111100111/0011101111100/0111001111100/1111110111111/1111111111111/1110111001111/1110111001110"
"templates48","3","13","ar_to_en","compatibility","27","25","59","{""3"":{""slots"":30,""candidates"":177},""4"":{""slots"":18,""candidates"":178},""5"":{""slots"":2,""candidates"":178},""6"":{""slots"":1,""candidates"":178},""7"":{""slots"":4,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","376","1066","true","1","93.35649999999441","1110011110111/1110011110111/1111111111111/1111111001111/0011110011100/0011100111100/1111001110111/1111011110111/1110111001111/1110111001110/1111111111111/0111001110111/0111001110111"
"templates48","3","13","ar_to_en","compatibility","46","26","60","{""3"":{""slots"":38,""candidates"":177},""4"":{""slots"":8,""candidates"":178},""5"":{""slots"":5,""candidates"":178},""6"":{""slots"":4,""candidates"":178},""9"":{""slots"":1,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","376","1066","true","1","93.01679200003855","0011101110111/0011101110111/1111111111111/1111110011100/1110111001110/1110111111111/1111001110111/1111001110111/0011111001110/0011110011100/1111111111111/1110011110111/1110011100111"
"templates48","3","13","ar_to_en","compatibility","42","27","55","{""3"":{""slots"":30,""candidates"":177},""4"":{""slots"":8,""candidates"":178},""5"":{""slots"":4,""candidates"":178},""6"":{""slots"":2,""candidates"":178},""7"":{""slots"":3,""candidates"":178},""8"":{""slots"":1,""candidates"":178},""9"":{""slots"":2,""candidates"":178},""11"":{""slots"":1,""candidates"":177},""13"":{""slots"":4,""candidates"":177}}","374","1599","true","1","93.05475000001024","0011100111100/0011101111111/1111111111111/1111111110111/1110111001110/1110111001111/0111011111111/0111001110111/1111100111100/1110111001110/1111111111111/0011111111111/0011100111111"
"templates48","3","13","ar_to_en","compatibility","10","28","54","{""3"":{""slots"":28,""candidates"":177},""4"":{""slots"":2,""candidates"":178},""5"":{""slots"":6,""candidates"":178},""6"":{""slots"":8,""candidates"":178},""7"":{""slots"":4,""candidates"":178},""8"":{""slots"":2,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","374","1244","true","1","93.10295799997402","1110011101110/1110011101110/1111111111111/1111100111111/1111100111111/1110011111100/0111011101110/0011111100111/1111110011111/1111110011111/1111111111111/0111011100111/0111011100111"
"templates48","3","13","ar_to_en","compatibility","38","29","62","{""3"":{""slots"":42,""candidates"":177},""4"":{""slots"":12,""candidates"":178},""6"":{""slots"":4,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","374","710","true","1","93.01933400001144","1111001110111/1111011110111/1111111111111/0011110011100/0011100111100/1111001110111/1110011100111/1110111001111/0011110011100/0011100111100/1111111111111/1110111101111/1110111001111"
"templates48","3","13","ar_to_en","compatibility","34","30","51","{""3"":{""slots"":21,""candidates"":177},""4"":{""slots"":3,""candidates"":178},""5"":{""slots"":9,""candidates"":178},""6"":{""slots"":8,""candidates"":178},""7"":{""slots"":2,""candidates"":178},""8"":{""slots"":2,""candidates"":178},""9"":{""slots"":1,""candidates"":178},""11"":{""slots"":1,""candidates"":177},""13"":{""slots"":4,""candidates"":177}}","372","1599","true","1","93.43079100002069","1111001111100/1111111111100/1111111111111/0011111100111/0111001110111/1111001111111/1110111011111/1110111001110/1111110111100/1111110111111/1111111111111/0111001111111/0111001111100"
"templates48","3","13","ar_to_en","compatibility","15","31","54","{""3"":{""slots"":22,""candidates"":177},""4"":{""slots"":11,""candidates"":178},""5"":{""slots"":5,""candidates"":178},""6"":{""slots"":8,""candidates"":178},""7"":{""slots"":3,""candidates"":178},""8"":{""slots"":1,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","372","1244","true","1","93.10941699997056","0011100111100/0011110111111/1111111111111/1110111011111/1111001111100/0111001110111/0011111100111/1110111101111/1110111011111/1111110011111/1111111111111/0011111101110/0011111101110"
"templates48","3","13","ar_to_en","compatibility","36","32","57","{""3"":{""slots"":29,""candidates"":177},""4"":{""slots"":10,""candidates"":178},""5"":{""slots"":6,""candidates"":178},""6"":{""slots"":7,""candidates"":178},""7"":{""slots"":1,""candidates"":178},""13"":{""slots"":4,""candidates"":177}}","372","1066","true","1","93.01566600002116","1110011101110/1110011111110/1111111111111/0011110111111/0011111100111/1110111001111/1111001111100/1111100111100/0011110111111/0011111100111/1111111111111/1110111011100/1110111011100"
