experiment,seed,size,mode,policy,success,reason,templatesDiscovered,viableTemplates,templatesAttempted,solverAttempts,constructEmpty,maximumDepth,slotSelections,selectedDomainTotal,lookups,examined,duplicateVisits,lookupMs,placementMs,validationMs,backtracks,forwardFailures,mrvDeadEnds,observedDeadlineExits,buildRejections,validationErrors
"pool3000","3","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","67","22791","79438","519149","null","null","1314.672338000768","5.521644000727974","0","22849","55953","60","86","[]","[]"
"pool4000","1","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","16","100183","289605","1615143","null","null","2094.2527829841783","22.92051899908256","0","100208","183735","47","123","[]","[]"
"pool4000","1","9","ar_to_en","compatibility","true","success","24","24","3","3","2","32","9132","27377","166500","null","null","254.4557789986211","2.785032999861869","0.10679200000595301","9098","14624","0","16","[]","[]"
"pool4000","1","11","ar_to_en","compatibility","true","success","24","24","1","1","0","48","749","2689","16585","null","null","109.19693099964934","0.1314299999794457","0.18083300000580493","701","910","0","0","[]","[]"
"pool4000","1","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","185","185","15","43810","96219","1646148","null","null","3065.6688950092866","10.170287003020348","0","43816","51642","191","59","[]","[]"
"pool4000","1","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","38","53764","147144","2056905","null","null","3202.411098032302","13.174665002792608","0","53751","83292","9","254","[]","[]"
"pool4000","1","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","75900","null","null","76.94686300530157","1.1727889998728642","0","0","7680","0","0","[]","[]"
"pool4000","1","13","en_to_ar","compatibility","true","success","6","6","1","1","0","79","100","909","3610","null","null","14.019443999088253","0.020065000004251488","0.22675000000162981","21","98","0","0","[]","[]"
"pool4000","1","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","55","29360","79745","947978","null","null","1370.6453860057081","6.538674001261825","0","29360","49752","2","69","[]","[]"
"pool4000","2","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","16","106548","300586","1766314","null","null","2078.4139690145967","24.835763000912266","0","106545","188655","18","105","[]","[]"
"pool4000","2","9","ar_to_en","compatibility","true","success","24","24","7","7","6","32","12129","42831","293624","null","null","745.410623005344","3.1284139968047384","0.10520799999358132","12097","22198","4","53","[]","[]"
"pool4000","2","11","ar_to_en","compatibility","true","success","24","24","18","18","17","44","21304","74710","677928","null","null","2290.207796982475","5.775289998680819","0.12800000001152512","21245","36614","2","123","[]","[]"
"pool4000","2","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","155","155","18","44433","98866","1671926","null","null","3072.418187027404","10.461605000367854","0","44471","53467","193","62","[]","[]"
"pool4000","2","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","50","29787","103400","1229109","null","null","3196.9537869906926","8.789024000929203","0","29765","63280","1","221","[]","[]"
"pool4000","2","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","75580","null","null","72.59081400222203","1.191857999903732","0","0","7680","0","0","[]","[]"
"pool4000","2","13","en_to_ar","compatibility","true","success","6","6","1","1","0","84","94","1040","3605","null","null","11.605039000263787","0.011836999954539351","0.2258750000037253","10","44","0","0","[]","[]"
"pool4000","2","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","25","19092","43893","1033716","null","null","1284.2908500073536","3.3421060009859502","0","19090","24745","0","25","[]","[]"
"pool4000","3","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","19","84060","246896","1385509","null","null","2088.4660580213967","19.783480997401057","0","84063","157480","25","118","[]","[]"
"pool4000","3","9","ar_to_en","compatibility","true","success","24","24","5","5","4","30","7143","25806","166082","null","null","556.1702890025772","1.7535089988959953","0.09554199999547563","7110","12737","0","25","[]","[]"
"pool4000","3","11","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","42","53231","172446","1321420","null","null","3214.8016059828515","12.976815004018135","0","53293","96639","86","219","[]","[]"
"pool4000","3","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","171","171","14","43142","94824","1654051","null","null","3066.7831330058107","10.424175998879946","0","43231","50798","259","63","[]","[]"
"pool4000","3","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","38","54357","151984","2040184","null","null","3180.1252530302154","13.324966000262066","0","54347","87307","14","227","[]","[]"
"pool4000","3","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","73880","null","null","76.66739199875155","1.2397720009466866","0","0","7680","0","0","[]","[]"
"pool4000","3","13","en_to_ar","compatibility","true","success","6","6","1","1","0","80","330","2042","10024","null","null","29.569083998867427","0.0686939995503053","0.22699999999895226","250","551","0","0","[]","[]"
"pool4000","3","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","3","42","42","68","25254","56571","992458","null","null","1264.0045179817243","3.776911999695585","0","28372","27922","3160","51","[]","[]"
"pool6000","1","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","16","100084","288973","1612445","null","null","2083.8821029928804","23.064726001233794","0","100108","183230","47","122","[]","[]"
"pool6000","1","9","ar_to_en","compatibility","true","success","24","24","3","3","2","32","2169","10143","49144","null","null","250.67002799519105","0.5666520006489009","0.09758400000282563","2139","3557","4","18","[]","[]"
"pool6000","1","11","ar_to_en","compatibility","true","success","24","24","4","4","3","44","3497","13886","86829","null","null","487.4182960119797","0.7241180002165493","0.14400000000023283","3450","4898","0","21","[]","[]"
"pool6000","1","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","186","186","15","43655","95946","1641231","null","null","3064.0420439755835","10.157447000587126","0","43658","51521","189","50","[]","[]"
"pool6000","1","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","33","47676","146509","1961558","null","null","3237.1756810162187","12.578583998270915","0","47658","88633","5","226","[]","[]"
"pool6000","1","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","75900","null","null","76.36896299829823","1.2150939990970073","0","0","7680","0","0","[]","[]"
"pool6000","1","13","en_to_ar","compatibility","true","success","6","6","1","1","0","84","98","1426","3712","null","null","15.416407999728108","0.014624999879742973","0.22625000000698492","14","61","0","0","[]","[]"
"pool6000","1","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","55","29314","79633","946274","null","null","1359.6925429987168","6.684437000032631","0","29314","49680","2","66","[]","[]"
"pool6000","2","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","16","106215","299679","1760586","null","null","2086.8509800260217","24.756915001067682","0","106210","188071","18","108","[]","[]"
"pool6000","2","9","ar_to_en","compatibility","true","success","24","24","1","1","0","32","79","1633","1189","null","null","7.729084999693441","0.013582999963546172","0.09962500000256114","47","61","0","0","[]","[]"
"pool6000","2","11","ar_to_en","compatibility","true","success","24","24","1","1","0","48","339","2397","10489","null","null","30.718537995722727","0.07291599997552112","0.1547909999935655","291","470","0","0","[]","[]"
"pool6000","2","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","155","155","18","44093","98183","1659020","null","null","3075.77511695835","10.198906002900912","0","44133","53080","193","61","[]","[]"
"pool6000","2","13","ar_to_en","compatibility","true","success","24","24","20","20","19","62","27631","90973","1230899","null","null","2563.8690040253277","7.752908000111347","0.18825000000651926","27551","54275","0","164","[]","[]"
"pool6000","2","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","75580","null","null","72.9743330021156","1.2004240004753228","0","0","7680","0","0","[]","[]"
"pool6000","2","13","en_to_ar","compatibility","true","success","6","6","1","1","0","80","105","1512","3957","null","null","46.32701900249231","0.01850199996260926","0.21429199998965487","25","78","0","0","[]","[]"
"pool6000","2","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","1","2","2","25","18716","43047","1014053","null","null","1298.3273459587072","3.3664219981292263","0","18714","24285","0","23","[]","[]"
"pool6000","3","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","19","83661","245646","1378817","null","null","2096.691374982067","19.63995700594387","0","83665","156602","25","117","[]","[]"
"pool6000","3","9","ar_to_en","compatibility","true","success","24","24","6","6","5","30","10344","42604","180698","null","null","701.1931690128695","2.6617939980351366","0.12483299997984432","10309","24157","0","43","[]","[]"
"pool6000","3","11","ar_to_en","compatibility","true","success","24","24","8","8","7","44","11218","46468","309483","null","null","974.8584229870467","3.0630029999592807","0.13891700000385754","11167","23376","0","80","[]","[]"
"pool6000","3","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","172","172","14","43272","95139","1659686","null","null","3079.9651819891587","10.329574997595046","0","43361","50984","260","56","[]","[]"
"pool6000","3","13","ar_to_en","compatibility","true","success","24","24","14","14","13","62","26989","82010","956858","null","null","1777.3004390197457","7.3611120012938045","0.25929200000246055","26920","48566","6","160","[]","[]"
"pool6000","3","13","ar_to_en","approved-only","false","no_complete_fill_deadline_not_established","24","24","24","480","480","0","480","7680","73880","null","null","77.61868400944513","1.2105909993406385","0","0","7680","0","0","[]","[]"
"pool6000","3","13","en_to_ar","compatibility","true","success","6","6","1","1","0","86","101","2109","4025","null","null","29.803673999820603","0.01329000003170222","0.3585000000020955","15","51","0","0","[]","[]"
"pool6000","3","13","en_to_ar","approved-only","false","observed_deadline_no_complete_fill","6","6","3","42","42","68","25185","56416","990201","null","null","1264.266779995989","3.7604869980132207","0","28303","27834","3160","47","[]","[]"
"poolShort","1","7","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","24","24","18","105885","313266","1716484","null","null","2084.0691729874234","24.73973899462726","0","105873","202107","9","97","[]","[]"
"poolShort","1","9","ar_to_en","compatibility","true","success","24","24","2","2","1","32","1100","4319","32741","null","null","129.9102399905969","0.3247729994764086","0.11583299998892471","1067","1896","0","4","[]","[]"
"poolShort","1","11","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","34","31980","97831","915042","null","null","3219.681576019211","7.7641819983837195","0","31970","54727","13","171","[]","[]"
"poolShort","1","11","ar_to_en","approved-only","false","observed_deadline_no_complete_fill","24","24","24","185","185","15","43624","95866","1639199","null","null","3076.4607999909786","10.243128999107284","0","43630","51427","190","64","[]","[]"
"poolShort","1","13","ar_to_en","compatibility","false","observed_deadline_no_complete_fill","24","24","24","24","24","31","41187","132433","1846382","null","null","3159.607142030116","12.489050001750002","0","41170","82338","6","167","[]","[]"
