experiment,seed,size,mode,policy,rank,slot,pattern,used,reason,depth,prefixCounts
"templates6","1","11","ar_to_en","approved-only","0","{""row"":0,""col"":0,""direction"":""across"",""length"":3}","N?A","[""INSTRUMENTS"",""INN"",""ATE"",""ASSOCIATION""]","forward_zero","4","[{""position"":0,""letter"":""N"",""remaining"":14},{""position"":2,""letter"":""A"",""remaining"":0}]"
"templates6","1","11","ar_to_en","approved-only","0","{""row"":1,""col"":0,""direction"":""across"",""length"":3}","N?E","[""INSTRUMENTS"",""INN"",""ATE"",""RESTAURANTS""]","forward_zero","4","[{""position"":0,""letter"":""N"",""remaining"":14},{""position"":2,""letter"":""E"",""remaining"":0}]"
"templates6","1","11","ar_to_en","approved-only","0","{""row"":1,""col"":0,""direction"":""across"",""length"":3}","N?E","[""INSTRUMENTS"",""INN"",""ATE"",""RESPONSIBLE""]","forward_zero","4","[{""position"":0,""letter"":""N"",""remaining"":14},{""position"":2,""letter"":""E"",""remaining"":0}]"
"templates6","1","11","ar_to_en","approved-only","0","{""row"":0,""col"":0,""direction"":""across"",""length"":3}","N?D","[""INSTRUMENTS"",""INN"",""ATE"",""DESCRIPTION""]","forward_zero","4","[{""position"":0,""letter"":""N"",""remaining"":14},{""position"":2,""letter"":""D"",""remaining"":0}]"
"templates6","1","11","ar_to_en","approved-only","0","{""row"":0,""col"":0,""direction"":""across"",""length"":3}","N?A","[""INSTRUMENTS"",""INN"",""ATE"",""ASSOCIATION""]","forward_zero","4","[{""position"":0,""letter"":""N"",""remaining"":14},{""position"":2,""letter"":""A"",""remaining"":0}]"
"templates6","1","11","ar_to_en","approved-only","0","{""row"":1,""col"":0,""direction"":""across"",""length"":3}","N?E","[""INSTRUMENTS"",""INN"",""ATE"",""RESTAURANTS""]","forward_zero","4","[{""position"":0,""letter"":""N"",""remaining"":14},{""position"":2,""letter"":""E"",""remaining"":0}]"
"templates6","1","11","ar_to_en","approved-only","0","{""row"":1,""col"":0,""direction"":""across"",""length"":3}","N?E","[""INSTRUMENTS"",""INN"",""ATE"",""RESPONSIBLE""]","forward_zero","4","[{""position"":0,""letter"":""N"",""remaining"":14},{""position"":2,""letter"":""E"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":4,""col"":0,""direction"":""across"",""length"":3}","?S?","[""MEG"",""SPERM""]","forward_zero","2","[{""position"":1,""letter"":""S"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":1,""col"":1,""direction"":""across"",""length"":3}","EM?","[""MEG"",""MEYER"",""HYBRIDIZATION"",""EMBARRASSMENT""]","forward_zero","4","[{""position"":0,""letter"":""E"",""remaining"":21},{""position"":1,""letter"":""M"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":12,""col"":1,""direction"":""across"",""length"":3}","?S?","[""MEG"",""MACAO"",""ACCESSIBILITY"",""ENCYCLOPEDIAS""]","forward_zero","4","[{""position"":1,""letter"":""S"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":3,""col"":0,""direction"":""across"",""length"":6}","?AO???","[""MEG"",""MACAO"",""ACCESSIBILITY"",""ENCOURAGEMENT""]","forward_zero","4","[{""position"":1,""letter"":""A"",""remaining"":48},{""position"":2,""letter"":""O"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","E?N??????????","[""MEG"",""MACAO"",""DISAPPEARANCE""]","forward_zero","3","[{""position"":0,""letter"":""E"",""remaining"":18},{""position"":2,""letter"":""N"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","E?H??????????","[""MEG"",""MACAO"",""SCHIZOPHRENIA""]","forward_zero","3","[{""position"":0,""letter"":""E"",""remaining"":19},{""position"":2,""letter"":""H"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":12,""col"":1,""direction"":""across"",""length"":3}","?S?","[""MEG"",""MACAO"",""ACCREDITATION"",""ENCYCLOPEDIAS""]","forward_zero","4","[{""position"":1,""letter"":""S"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":3,""col"":0,""direction"":""across"",""length"":6}","?AO???","[""MEG"",""MACAO"",""ACCREDITATION"",""ENCOURAGEMENT""]","forward_zero","4","[{""position"":1,""letter"":""A"",""remaining"":48},{""position"":2,""letter"":""O"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":0,""col"":3,""direction"":""down"",""length"":4}","G?O?","[""MEG"",""MACAO"",""ACCOMMODATION""]","forward_zero","3","[{""position"":0,""letter"":""G"",""remaining"":13},{""position"":2,""letter"":""O"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","EE???????????","[""MEG"",""MARIA"",""TANG"",""NEA""]","forward_zero","4","[{""position"":0,""letter"":""E"",""remaining"":19},{""position"":1,""letter"":""E"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":3,""col"":0,""direction"":""across"",""length"":6}","?I?U??","[""MEG"",""MARIA"",""GURU""]","forward_zero","3","[{""position"":1,""letter"":""I"",""remaining"":26},{""position"":3,""letter"":""U"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":1,""col"":1,""direction"":""across"",""length"":3}","A?W","[""MEG"",""MARIA"",""GWEN""]","forward_zero","3","[{""position"":0,""letter"":""A"",""remaining"":21},{""position"":2,""letter"":""W"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":3,""col"":0,""direction"":""across"",""length"":6}","?I?Y??","[""MEG"",""MARIA"",""GREY""]","forward_zero","3","[{""position"":1,""letter"":""I"",""remaining"":26},{""position"":3,""letter"":""Y"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":3,""col"":0,""direction"":""across"",""length"":6}","?I?F??","[""MEG"",""MARIA"",""GULF""]","forward_zero","3","[{""position"":1,""letter"":""I"",""remaining"":26},{""position"":3,""letter"":""F"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":3,""col"":0,""direction"":""across"",""length"":6}","?I?M??","[""MEG"",""MARIA"",""GRAM""]","forward_zero","3","[{""position"":1,""letter"":""I"",""remaining"":26},{""position"":3,""letter"":""M"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":2,""col"":0,""direction"":""across"",""length"":13}","?R?I?????????","[""MEG"",""MARIA"",""TING""]","forward_zero","3","[{""position"":1,""letter"":""R"",""remaining"":30},{""position"":3,""letter"":""I"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":1,""col"":1,""direction"":""across"",""length"":3}","A?I","[""MEG"",""MARIA"",""GIFT""]","forward_zero","3","[{""position"":0,""letter"":""A"",""remaining"":21},{""position"":2,""letter"":""I"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":3,""col"":0,""direction"":""across"",""length"":6}","?I?Y??","[""MEG"",""MARIA"",""YANG""]","forward_zero","3","[{""position"":1,""letter"":""I"",""remaining"":26},{""position"":3,""letter"":""Y"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","ERA??????????","[""MEG"",""MARIA"",""GAGE"",""FRAGMENTATION"",""ARA""]","forward_zero","5","[{""position"":0,""letter"":""E"",""remaining"":19},{""position"":1,""letter"":""R"",""remaining"":0},{""position"":2,""letter"":""A"",""remaining"":0}]"
"templates6","1","13","ar_to_en","compatibility","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","ERA??????????","[""MEG"",""MARIA"",""GAGE"",""FRAGMENTATION"",""ARA""]","forward_zero","5","[{""position"":0,""letter"":""E"",""remaining"":19},{""position"":1,""letter"":""R"",""remaining"":0},{""position"":2,""letter"":""A"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":1,""direction"":""down"",""length"":13}","??R??????????","[""ORGANIZATIONS""]","forward_zero","1","[{""position"":2,""letter"":""R"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??O??????????","[""ORGANIZATIONS""]","forward_zero","1","[{""position"":2,""letter"":""O"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":1,""direction"":""down"",""length"":13}","??C??????????","[""ACCOMMODATION""]","forward_zero","1","[{""position"":2,""letter"":""C"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","??C??????????","[""ACCOMMODATION""]","forward_zero","1","[{""position"":2,""letter"":""C"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":1,""direction"":""down"",""length"":13}","??N??????????","[""INTERNATIONAL""]","forward_zero","1","[{""position"":2,""letter"":""N"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":1,""direction"":""down"",""length"":13}","??A??????????","[""INTERNATIONAL""]","forward_zero","1","[{""position"":2,""letter"":""A"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??V??????????","[""ENVIRONMENTAL""]","forward_zero","1","[{""position"":2,""letter"":""V"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":1,""direction"":""down"",""length"":13}","??A??????????","[""ENVIRONMENTAL""]","forward_zero","1","[{""position"":2,""letter"":""A"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":1,""direction"":""down"",""length"":13}","??P??????????","[""OPPORTUNITIES""]","forward_zero","1","[{""position"":2,""letter"":""P"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","??P??????????","[""OPPORTUNITIES""]","forward_zero","1","[{""position"":2,""letter"":""P"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??M??????????","[""COMMUNICATION""]","forward_zero","1","[{""position"":2,""letter"":""M"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","??M??????????","[""COMMUNICATION""]","forward_zero","1","[{""position"":2,""letter"":""M"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","??E??????????","[""ENTERTAINMENT""]","forward_zero","1","[{""position"":2,""letter"":""E"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??E??????????","[""ENTERTAINMENT""]","forward_zero","1","[{""position"":2,""letter"":""E"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??D??????????","[""UNDERSTANDING""]","forward_zero","1","[{""position"":2,""letter"":""D"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","??D??????????","[""UNDERSTANDING""]","forward_zero","1","[{""position"":2,""letter"":""D"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":2,""direction"":""down"",""length"":13}","??V??????????","[""ENVIRONMENTAL""]","forward_zero","1","[{""position"":2,""letter"":""V"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":1,""direction"":""down"",""length"":13}","??A??????????","[""ENVIRONMENTAL""]","forward_zero","1","[{""position"":2,""letter"":""A"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":1,""direction"":""down"",""length"":13}","??P??????????","[""OPPORTUNITIES""]","forward_zero","1","[{""position"":2,""letter"":""P"",""remaining"":0}]"
"templates6","1","13","ar_to_en","approved-only","0","{""row"":0,""col"":10,""direction"":""down"",""length"":13}","??P??????????","[""OPPORTUNITIES""]","forward_zero","1","[{""position"":2,""letter"":""P"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":12,""col"":11,""direction"":""across"",""length"":2}","?ة","[""التحققمنالصحة""]","forward_zero","1","[{""position"":1,""letter"":""ة"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":0,""col"":11,""direction"":""across"",""length"":2}","?ة","[""التحققمنالصحة""]","forward_zero","1","[{""position"":1,""letter"":""ة"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":9,""col"":11,""direction"":""across"",""length"":2}","جص","[""اشباهالموصلات"",""تس"",""حميم"",""جرحى""]","forward_zero","4","[{""position"":0,""letter"":""ج"",""remaining"":7},{""position"":1,""letter"":""ص"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":6,""col"":10,""direction"":""across"",""length"":3}","رل?","[""اشباهالموصلات"",""تس"",""حميم"",""ابحر""]","forward_zero","4","[{""position"":0,""letter"":""ر"",""remaining"":22},{""position"":1,""letter"":""ل"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":6,""col"":10,""direction"":""across"",""length"":3}","ضل?","[""اشباهالموصلات"",""تس"",""حميم"",""ضحية""]","forward_zero","4","[{""position"":0,""letter"":""ض"",""remaining"":3},{""position"":1,""letter"":""ل"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":8,""col"":8,""direction"":""across"",""length"":5}","او???","[""اشباهالموصلات"",""تس"",""حميم"",""بحار""]","forward_zero","4","[{""position"":0,""letter"":""ا"",""remaining"":62},{""position"":1,""letter"":""و"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":8,""col"":8,""direction"":""across"",""length"":5}","او???","[""اشباهالموصلات"",""تس"",""حميم"",""لحام""]","forward_zero","4","[{""position"":0,""letter"":""ا"",""remaining"":62},{""position"":1,""letter"":""و"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":6,""col"":10,""direction"":""across"",""length"":3}","ةل?","[""اشباهالموصلات"",""تس"",""حميم"",""ساحة""]","forward_zero","4","[{""position"":0,""letter"":""ة"",""remaining"":6},{""position"":1,""letter"":""ل"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":6,""col"":12,""direction"":""down"",""length"":4}","?ة??","[""اشباهالموصلات"",""تس"",""فخمة""]","forward_zero","3","[{""position"":1,""letter"":""ة"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":6,""col"":12,""direction"":""down"",""length"":4}","?ة??","[""اشباهالموصلات"",""تس"",""حكمة""]","forward_zero","3","[{""position"":1,""letter"":""ة"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":6,""col"":10,""direction"":""across"",""length"":3}","رل?","[""اشباهالموصلات"",""تس"",""المع"",""شاعر""]","forward_zero","4","[{""position"":0,""letter"":""ر"",""remaining"":22},{""position"":1,""letter"":""ل"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":6,""col"":10,""direction"":""across"",""length"":3}","تل?","[""اشباهالموصلات"",""تس"",""المع"",""دفعت""]","forward_zero","4","[{""position"":0,""letter"":""ت"",""remaining"":11},{""position"":1,""letter"":""ل"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":6,""col"":10,""direction"":""across"",""length"":3}","تل?","[""اشباهالموصلات"",""تس"",""المع"",""تعهد""]","forward_zero","4","[{""position"":0,""letter"":""ت"",""remaining"":11},{""position"":1,""letter"":""ل"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":8,""col"":8,""direction"":""across"",""length"":5}","ظو???","[""اشباهالموصلات"",""تس"",""المع"",""معظم""]","forward_zero","4","[{""position"":0,""letter"":""ظ"",""remaining"":1},{""position"":1,""letter"":""و"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":6,""col"":10,""direction"":""across"",""length"":3}","ثل?","[""اشباهالموصلات"",""تس"",""المع"",""ثعلب""]","forward_zero","4","[{""position"":0,""letter"":""ث"",""remaining"":4},{""position"":1,""letter"":""ل"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":6,""col"":10,""direction"":""across"",""length"":3}","تل?","[""اشباهالموصلات"",""تس"",""المع"",""تبعت""]","forward_zero","4","[{""position"":0,""letter"":""ت"",""remaining"":11},{""position"":1,""letter"":""ل"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":6,""col"":12,""direction"":""down"",""length"":4}","?ة??","[""اشباهالموصلات"",""تس"",""تهمة""]","forward_zero","3","[{""position"":1,""letter"":""ة"",""remaining"":0}]"
"templates6","1","13","en_to_ar","compatibility","0","{""row"":9,""col"":11,""direction"":""across"",""length"":2}","ةص","[""اشباهالموصلات"",""تس"",""خميس"",""فخمة""]","forward_zero","4","[{""position"":0,""letter"":""ة"",""remaining"":0},{""position"":1,""letter"":""ص"",""remaining"":0}]"
